disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,linked_from,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,156943,False,3nqQXoyQOWXiESFLlDF1hG,False,True,Unholy (feat. Kim Petras),98,1,track,,single,Unholy (feat. Kim Petras),2022,pop,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,4
1,232114,True,5CM4UuQ9Gnd6K2YyKGPMoK,False,True,Bad Habit,92,1,track,,single,Bad Habit,2022,pop,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,4
1,148485,False,4h9wh7iOZ0GGn8QVp4RAOB,False,True,I Ain't Worried,97,1,track,,single,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022,pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
1,233456,False,6xGruZOHLs39ZbVccQTuPZ,False,True,Glimpse of Us,95,1,track,,single,Glimpse of Us,2022,pop,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,3
1,170977,True,4C6Uex2ILwJi9sZXRdmqXp,False,True,Super Freaky Girl,93,1,track,,single,Super Freaky Girl,2022,pop,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,4
1,175238,True,4uUG5RXrOk84mYEfFvj3cK,False,True,I'm Good (Blue),98,1,track,,single,I'm Good (Blue),2022,pop,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4
1,167303,False,4LRPiXqCikLlN15c3yImP7,False,True,As It Was,96,1,track,,single,As It Was,2022,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
1,218364,True,3F5CgOj3wFlRv51JsHbxhe,False,True,Jimmy Cooks (feat. 21 Savage),91,14,track,,album,"Honestly, Nevermind",2022,pop,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,4
1,182906,True,0hquQWY3xvYqN4qtiquniF,False,True,Vegas (From the Original Motion Picture Soundtrack ELVIS),90,1,track,,single,Vegas (From the Original Motion Picture Soundtrack ELVIS),2022,pop,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4
1,177954,False,1qEmFfgcLObUfQm0j1W2CK,False,True,Late Night Talking,93,2,track,,album,Harry's House,2022,pop,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,4
1,232066,True,4k6Uh1HXdhtusDW5y8Gbvy,False,True,Bad Habit,89,5,track,,album,Gemini Rights,2022,pop,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,4
1,209259,False,6GD1eomgaGT1Epto6Q5eAo,False,True,golden hour,89,1,track,,single,golden hour,2022,pop,0.511,0.594,1,-4.799,0,0.0316,0.651,0.177,0.249,0.143,94.473,3
1,216680,False,2TktkzfozZifbQhXjT6I33,False,True,Evergreen (You Didn’t Deserve Me At All),87,14,track,,album,Ivory,2022,pop,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3
1,225388,True,1xzi1Jcr7mEi9K2RfzLOqS,False,True,CUFF IT,91,4,track,,album,RENAISSANCE,2022,pop,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,4
1,154486,False,0mBP9X2gPCuapvpZ7TGDk3,False,True,Left and Right (Feat. Jung Kook of BTS),93,1,track,,single,Left and Right (Feat. Jung Kook of BTS),2022,pop,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4
1,167303,False,4Dvkj6JhhA12EX05fT7y2e,False,True,As It Was,93,4,track,,album,Harry's House,2022,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
1,175889,False,0ARKW62l9uWIDYMZTUmJHF,False,True,Shut Down,89,2,track,,album,BORN PINK,2022,pop,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058,3
1,198937,False,2tTmW7RDtMQtBk7m2rYeSw,False,True,"Quevedo: Bzrp Music Sessions, Vol. 52",100,1,track,,single,"Quevedo: Bzrp Music Sessions, Vol. 52",2022,pop,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
1,191822,True,1PckUlxKqWQs3RlWXVBLw3,False,True,About Damn Time,90,1,track,,single,About Damn Time,2022,pop,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4
1,186964,False,0skYUMpS0AcbpjcGsAbRGj,False,True,Pink Venom,89,1,track,,single,Pink Venom,2022,pop,0.798,0.697,0,-7.139,1,0.0891,0.0202,0.0,0.259,0.745,90.031,4
1,173947,True,1rDQ4oMwGJI7B4tovsBOxc,False,True,First Class,87,1,track,,single,First Class,2022,pop,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4
1,155588,False,10xV5l9nhLvFpR8mqzs0bL,False,True,Numb,88,1,track,,single,Numb,2022,pop,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4
1,182346,False,0GNVXNz7Jkicfk2mp5OyG5,False,True,Stick Season,81,1,track,,single,Stick Season,2022,pop,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4
1,162637,False,5ww2BF9slyYgNOk37BlC4u,False,True,La Bachata,98,1,track,,single,La Bachata,2022,pop,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4
1,153000,True,59CfNbkERJ3NoTXDvoURjj,False,True,Boyfriend,87,1,track,,single,Boyfriend,2022,pop,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,3
1,245964,False,6uvh0In7u1Xn4HgxOfAn8O,False,True,Matilda,87,7,track,,album,Harry's House,2022,pop,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,4
1,239317,False,0WtM2NBVQNNJLh6scP13H8,False,True,Calm Down (with Selena Gomez),91,1,track,,single,Calm Down (with Selena Gomez),2022,pop,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4
1,210575,True,38T0tPVZHcPZyhtOcCP7pF,False,True,STAR WALKIN' (League of Legends Worlds Anthem),89,1,track,,single,STAR WALKIN' (League of Legends Worlds Anthem),2022,pop,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,4
1,193813,False,5LYMamLv12UPbemOaTPyeV,False,True,Music For a Sushi Restaurant,85,1,track,,album,Harry's House,2022,pop,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,4
1,216135,True,3S68RFe1lsdCdTMPIMJM3X,False,True,Cash In Cash Out,81,1,track,,single,Cash In Cash Out,2022,pop,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,4
1,215459,True,1Hohk6AufHZOrrhMXZppax,False,True,ALIEN SUPERSTAR,85,3,track,,album,RENAISSANCE,2022,pop,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,4
1,164533,False,51Zw1cKDgkad0CXv23HCMU,False,True,Daylight,84,5,track,,album,Harry's House,2022,pop,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,3
1,218577,False,0rzaRSujxA0bKyjJl6vHYq,False,True,Satellite,84,11,track,,album,Harry's House,2022,pop,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,4
1,216062,True,3XgGQ1wjo5khvq2UImjyNF,False,True,ALL MINE,81,6,track,,album,WASTELAND,2022,pop,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,4
1,202183,False,3i058E8uxTsYqJ5NWZzqSj,False,True,Little Freak,85,6,track,,album,Harry's House,2022,pop,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,4
1,172714,False,0xzI1KAr0Yd9tv8jlIk3sn,False,True,Bad Decisions (with BTS & Snoop Dogg),89,1,track,,single,Bad Decisions (with BTS & Snoop Dogg),2022,pop,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,4
1,281380,False,3GYlZ7tbxLOxe6ewMNVTkw,False,True,TV,85,1,track,,single,Guitar Songs,2022,pop,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4
1,178176,True,0g2Bbgy7P41pFjMWJuzsf4,False,True,STAYING ALIVE (feat. Drake & Lil Baby),84,1,track,,single,STAYING ALIVE (feat. Drake & Lil Baby),2022,pop,0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,4
1,278281,False,2KukL7UlQ8TdvpaA7bY3ZJ,False,True,BREAK MY SOUL,86,1,track,,single,BREAK MY SOUL,2022,pop,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,4
1,177466,False,0RDqNCRBGrSegk16Avfzuq,False,True,Talk that Talk,87,1,track,,album,BETWEEN 1&2,2022,pop,0.772,0.907,3,-2.438,0,0.124,0.136,0.0,0.334,0.783,119.973,4
1,195294,False,79HZAZNnOE97rb2hnI0XQr,False,True,LOKERA,91,1,track,,single,LOKERA,2022,pop,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-06,0.103,0.58,102.019,4
1,140241,False,2NcQic8JxdjAlAHuNbOIRE,False,True,Keep Driving,82,10,track,,album,Harry's House,2022,pop,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,3
1,176973,False,2gYj9lubBorOPIVWsTXugG,False,True,After LIKE,89,1,track,,single,After LIKE,2022,pop,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,4
1,181506,False,1gH1h30wkQdd9zhY3j7a8T,False,True,THE SHADE,87,8,track,,album,WHO CARES?,2022,pop,0.898,0.509,5,-7.973,1,0.062,0.391,0.0,0.0876,0.727,119.869,4
1,206070,False,0QBzMgT7NIeoCYy3sJCof1,False,True,Bam Bam (feat. Ed Sheeran),88,1,track,,single,Bam Bam (feat. Ed Sheeran),2022,pop,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,4
1,191638,False,1mw0RgNXIpYRyyCdBQbLgA,False,True,Love Of My Life,83,13,track,,album,Harry's House,2022,pop,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,4
1,214193,False,2SLwbpExuoBDZBpjfefCtV,False,True,Out of Time,83,7,track,,album,Dawn FM,2022,pop,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,4
1,187107,False,2rmwqU7yzTvzkiaRV53DpT,False,True,2 Be Loved (Am I Ready),84,4,track,,album,Special,2022,pop,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4
1,278281,False,5pyoxDZ1PX0KxBxiRVxA4U,False,True,BREAK MY SOUL,83,6,track,,album,RENAISSANCE,2022,pop,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,4
1,172235,False,2rurDawMfoKP4uHyb2kJBt,False,True,Te Felicito,91,1,track,,single,Te Felicito,2022,pop,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,4
1,157138,True,6Jkm5kUldvIqxzI1Pa7nXH,False,True,10 Things I Hate About You,81,1,track,,single,10 Things I Hate About You,2022,pop,0.544,0.786,8,-2.97,1,0.0501,0.00991,0.0,0.169,0.446,153.967,4
1,116727,False,0314PeD1sQNonfVWix3B2K,False,True,ENERGY (feat. Beam),81,5,track,,album,RENAISSANCE,2022,pop,0.903,0.519,1,-9.151,1,0.26,0.281,0.000106,0.155,0.587,114.991,4
1,191958,False,4j6kId9QIqhoXvqHKgSKa0,False,True,Grapejuice,81,3,track,,album,Harry's House,2022,pop,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,4
1,179172,True,0L8LOav65XwLjCLS11gNPD,False,True,Typa Girl,83,3,track,,album,BORN PINK,2022,pop,0.915,0.621,7,-6.519,1,0.1,0.0745,0.0,0.628,0.527,131.984,4
1,175344,False,3yMC1KsTwh0ceXdIe4QQAQ,False,True,Fingers Crossed,82,1,track,,single,Fingers Crossed,2022,pop,0.56,0.473,5,-7.23,1,0.0533,0.618,0.0,0.31,0.441,109.414,4
1,203472,False,5uSFGgIfHMT3osrAd9n9ym,False,True,Forget Me,88,1,track,,single,Forget Me,2022,pop,0.669,0.742,1,-3.518,0,0.0441,0.296,0.0,0.355,0.716,101.982,4
1,216094,False,0iNZGC211wst3VjtobNnC5,False,True,Family Line,81,8,track,,album,Superache,2022,pop,0.326,0.397,6,-8.145,1,0.0461,0.619,0.0,0.0979,0.276,153.713,3
1,199111,False,0mL82sxCRjrs3br407IdJh,False,True,Is There Someone Else?,83,10,track,,album,Dawn FM,2022,pop,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,4
1,166720,False,1l4iQsOZ5sOXZPMQLvouaB,False,True,Coast (feat. Anderson .Paak),80,1,track,,single,Coast,2022,pop,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,4
1,187342,False,69w5X6uTrOaWM32IetSzvO,False,True,Daydreaming,81,9,track,,album,Harry's House,2022,pop,0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971,4
1,216410,False,1ei3hzQmrgealgRKFxIcWn,False,True,In The Stars,86,1,track,,single,In The Stars,2022,pop,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,3
1,243507,False,35TyJIMR3xRouUuo2sjS6v,False,True,Cinema,81,8,track,,album,Harry's House,2022,pop,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,4
1,157373,True,6Z165JvPnS8PYvGW8oLGLc,False,True,Flowers,80,1,track,,single,Flowers,2022,pop,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,0.341,66.165,4
1,178000,True,2xZ0zfuDTv5LxLhEgD82PG,False,True,Awkward,77,20,track,,album,Ctrl (Deluxe),2022,pop,0.618,0.474,5,-12.097,1,0.0789,0.182,0.000122,0.108,0.397,119.999,4
1,226088,False,1ri9ZUkBJVFUdgwzCnfcYs,False,True,MAMIII,86,1,track,,single,MAMIII,2022,pop,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,4
1,216448,False,5SHpuW2qjkQtFRpE6P9Nks,False,True,The 30th,82,2,track,,single,Guitar Songs,2022,pop,0.387,0.135,7,-14.398,1,0.051,0.929,0.0,0.0948,0.21,82.987,4
1,148470,False,6GUiIbJ834FcHewby3PwV0,False,True,Breakfast,80,1,track,,single,Breakfast,2022,pop,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,4
1,142657,True,0QNNd0qMCDbraS1nQPg3aA,False,True,HOTEL LOBBY (Unc & Phew),80,1,track,,single,HOTEL LOBBY (Unc & Phew),2022,pop,0.821,0.636,11,-4.479,1,0.169,0.142,0.0,0.233,0.163,127.961,4
1,224472,True,2mqTtvbKxH7SoEQ2oGAnsA,False,True,CHURCH GIRL,78,7,track,,album,RENAISSANCE,2022,pop,0.792,0.919,2,-5.688,1,0.276,0.0381,5.1e-06,0.368,0.22,92.028,4
1,207652,False,7z84Fwf1R3Z2BwHCP620CI,False,True,This Is Why,80,1,track,,single,This Is Why,2022,pop,0.723,0.737,11,-7.566,0,0.0386,0.00435,0.00261,0.116,0.689,123.039,4
1,201334,True,7mFj0LlWtEJaEigguaWqYh,False,True,Sweetest Pie,82,1,track,,single,Sweetest Pie,2022,pop,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,4
1,151973,False,3zAOcNGOFq5Q1OsN0tcxA0,False,True,Everything She Ain’t,76,1,track,,single,Everything She Ain’t,2022,pop,0.796,0.621,2,-6.129,1,0.0346,0.175,0.0,0.274,0.808,121.904,4
1,208014,True,1MpCaOeUWhox2Fgigbe1cL,False,True,I'M THAT GIRL,79,1,track,,album,RENAISSANCE,2022,pop,0.554,0.535,5,-8.959,0,0.186,0.0616,1.32e-05,0.124,0.136,105.865,4
1,162569,True,3MJhPqL2IgGs7gHEB2M35q,False,True,Hard to Love,82,5,track,,album,BORN PINK,2022,pop,0.654,0.768,5,-5.007,1,0.0431,0.00616,0.0,0.202,0.505,104.97,4
1,164781,True,1r8ZCjfrQxoy2wVaBUbpwg,False,True,Thousand Miles,82,1,track,,single,Thousand Miles,2022,pop,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,4
1,210372,True,0mKGwFMHzTprtS2vpR3b6s,False,True,COZY,79,2,track,,album,RENAISSANCE,2022,pop,0.556,0.63,7,-8.15,1,0.102,0.000828,0.00468,0.155,0.367,149.147,5
1,177533,False,41P6Tnd8KIHqON0QIydx6a,False,True,the perfect pair,77,6,track,,album,Beatopia,2022,pop,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
1,137107,True,5hHvFrMnwic82WwRLr4WY0,False,True,Her,78,5,track,,album,Traumazine,2022,pop,0.945,0.848,1,-4.76,1,0.326,0.374,3.31e-05,0.101,0.819,119.918,4
1,170977,True,2yjlYDiNiQkdxVqTlaSrlX,False,True,Super Freaky Girl,82,1,track,,album,Queen Radio: Volume 1,2022,pop,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,4
1,254319,False,6ufcuVInt0ocHrUimDjGlb,False,True,PLASTIC OFF THE SOFA,77,8,track,,album,RENAISSANCE,2022,pop,0.618,0.712,1,-8.246,1,0.114,0.14,4.53e-06,0.575,0.305,97.057,4
1,177108,False,21szgNA72iLwvBxHQLgwBh,False,True,die first,82,1,track,,single,die first,2022,pop,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,4
1,260769,True,1w7cgGZR86yWz1pA2puVJD,False,True,HEATED,78,11,track,,album,RENAISSANCE,2022,pop,0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,0.496,110.952,4
1,248818,False,5UXJzLFdBn6u9FJTCnoHrH,False,True,Memories,79,11,track,,album,Superache,2022,pop,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,4
1,187016,False,1S55d7hhptRt8PS6nC1fSY,False,True,HEARTFIRST,74,1,track,,single,HEARTFIRST,2022,pop,0.662,0.855,0,-3.742,1,0.0457,0.021,0.0,0.228,0.84,120.079,4
1,273997,True,3HyR1j49TY5ACP2lseF1jx,False,True,SUMMER RENAISSANCE,79,16,track,,album,RENAISSANCE,2022,pop,0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,0.208,120.004,4
1,201546,True,0DmkBOGgEWMbUJlL6VwwF2,False,True,Helmet,76,2,track,,album,Gemini Rights,2022,pop,0.612,0.675,9,-6.518,0,0.0231,0.0994,0.0,0.217,0.763,97.04,4
1,192427,True,5uVW9FWVaQde0lfF4hYs4C,False,True,CODE (feat. Moneybagg Yo),78,1,track,,single,CODE (feat. Moneybagg Yo),2022,pop,0.599,0.598,4,-7.015,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,4
1,368758,True,0Fl4eWzVaMUOdXcOrj6F1q,False,True,VIRGO'S GROOVE,77,9,track,,album,RENAISSANCE,2022,pop,0.683,0.85,11,-5.042,0,0.0699,0.0781,1.09e-06,0.741,0.598,107.988,4
1,244792,True,1LCm0lFnEsxR2oPqyHLGX9,False,True,THIQUE,77,12,track,,album,RENAISSANCE,2022,pop,0.823,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,0.537,128.955,4
1,158431,True,2BSl2gSFHdzJAMus74qzNj,False,True,Backstage Passes (feat. Jack Harlow),77,6,track,,album,I Never Felt Nun,2022,pop,0.855,0.478,1,-8.31,1,0.345,0.145,0.0,0.101,0.536,153.074,4
1,141093,True,6c1yUgFlhUHLAM9hSDkVBq,False,True,YUKON (INTERLUDE),78,1,track,,single,YUKON (INTERLUDE),2022,pop,0.736,0.71,6,-8.497,0,0.091,0.383,0.0351,0.395,0.0728,82.482,4
1,176058,False,6kxaaIeowajN7w21PfMLbu,False,True,So Good,78,1,track,,single,So Good,2022,pop,0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998,4
1,163613,False,1zu2GKHPJIsUu80SUJX4H4,False,True,Devil Doesn’t Bargain,80,10,track,,album,(Un)Commentary,2022,pop,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4
1,185680,False,1BSMpVGWs3v5BZKnAQziAc,False,True,Light Switch,82,1,track,,single,Light Switch,2022,pop,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
1,209026,False,4zrKN5Sv8JS5mqnbVcsul7,False,True,Celestial,82,1,track,,single,Celestial,2022,pop,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
1,235766,False,104czjfBY4eGJ1nCfMffYf,False,True,Love Story (Taylor’s Version),3,17,track,,compilation,Обратно в клас - pop,2022,pop,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,4
1,221306,False,0rAvaBhtdb12jQ25FyXFhp,False,True,Lover,0,2,track,,compilation,Coffee Break,2022,pop,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57e-05,0.118,0.453,68.505,4
1,221306,False,3mlmuPl5kBb49rakx4JcAU,False,True,Lover,0,16,track,,compilation,Отново на училище,2022,pop,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57e-05,0.118,0.453,68.505,4
1,147580,False,2WigMwGJysIh9fRnSJvpjn,False,True,KU LO SA - A COLORS SHOW,88,1,track,,single,KU LO SA - A COLORS SHOW,2022,pop,0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,4
1,169721,False,6qmvAJSUfVGMubvI2awW7p,False,True,uh oh,79,1,track,,single,uh oh,2022,pop,0.625,0.604,10,-7.415,0,0.339,0.257,2.06e-05,0.129,0.372,174.089,4
1,199040,False,5ZCjp56T8J6d7amJyFSzrI,False,True,Heart Like A Truck,73,1,track,,single,Heart Like A Truck,2022,pop,0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,4
1,172266,False,0U1W2LZVUX7qTm7dDpqxh6,False,True,When You're Gone,83,1,track,,single,When You're Gone,2022,pop,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,4
1,182895,False,1QxIFMs4M8qd5cbJJu80v4,False,True,Skyline,78,1,track,,single,Skyline,2022,pop,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,5
1,177186,False,0Q5VnK2DYzRyfqQRJuUtvi,False,True,LOVE DIVE,85,1,track,,single,LOVE DIVE,2022,pop,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,4
1,234899,True,4dFKEyGrwmIimMqwYleFOR,False,True,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",75,1,track,,single,Super Freaky Girl (Queen Mix),2022,pop,0.88,0.777,2,-4.465,1,0.256,0.102,0.0,0.37,0.88,132.982,4
1,163603,False,5hnGrTBaEsdukpDF6aZg8a,False,True,How Do I Say Goodbye,84,1,track,,single,How Do I Say Goodbye,2022,pop,0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,4
1,191937,True,6HMtHNpW6YPi1hrw9tgF8P,False,True,About Damn Time,82,2,track,,album,Special,2022,pop,0.836,0.743,10,-6.305,0,0.0653,0.0974,0.0,0.335,0.723,108.965,4
1,211814,False,2D4dV2KXDTszzJ3p3cFqhA,False,True,Less Than Zero,78,15,track,,album,Dawn FM,2022,pop,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,4
1,215627,True,5M7DA9GHEwLu1t1sAdiz77,False,True,Save Your Tears,0,9,track,,compilation,Coffee Break,2022,pop,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,4
1,215627,True,5bwUsPoyd6OlFTw6CQBJSd,False,True,Save Your Tears,3,4,track,,compilation,Drunch,2022,pop,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,4
1,201573,False,3phy5Cs8zJs1PiDjpTK9C3,False,True,Blinding Lights,3,1,track,,compilation,Shower Concert,2022,pop,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4
1,230461,True,6oh26PLq07FK4K42HzCIRa,False,True,Starboy,2,64,track,,compilation,Shower Concert,2022,pop,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,4
1,180953,False,6TSO4hwz9WGrEUY7ABGVim,False,True,Lost Me,79,10,track,,album,Give Or Take,2022,pop,0.428,0.443,2,-8.955,0,0.101,0.525,1.76e-05,0.219,0.2,87.934,4
1,196890,False,4qbibbQ1yK0rPl0JUJS0bz,False,True,Every Night Every Morning,73,1,track,,single,Every Night Every Morning,2022,pop,0.618,0.75,7,-4.608,1,0.0287,0.00799,0.0,0.141,0.619,123.885,4
1,295413,True,6uVZddXkgQIArp8myEHs4x,False,True,Mercury,75,3,track,,album,Gemini Rights,2022,pop,0.699,0.75,9,-6.481,0,0.0542,0.543,0.0137,0.333,0.887,151.035,3
1,234000,False,0VO8gYVDSwM1Qdd2GsMoYK,False,True,Moth To A Flame (with The Weeknd),83,4,track,,album,Paradise Again,2022,pop,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4
1,309327,True,3EMp20j5E42MxfFbsEsIvD,False,True,Churchill Downs (feat. Drake),78,10,track,,album,Come Home The Kids Miss You,2022,pop,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4
1,196458,True,32FhTAAjKZaBein150o3Px,False,True,because i liked a boy,77,5,track,,album,emails i can't send,2022,pop,0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,4
1,288254,True,4DByEumlGTZKSzuVEZ35eo,False,True,PURE/HONEY,77,15,track,,album,RENAISSANCE,2022,pop,0.857,0.558,1,-7.888,1,0.134,0.0122,4.8e-05,0.288,0.453,123.973,4
1,184248,True,0bYVPJvXr8ACmw313cVvhB,False,True,Tally,79,7,track,,album,BORN PINK,2022,pop,0.688,0.637,2,-4.85,1,0.031,0.00777,0.0,0.13,0.427,129.902,4
1,226093,False,7FlQk2gJ6TBrHHiidvdR2O,False,True,MAMIII,82,14,track,,album,ESQUEMAS,2022,pop,0.836,0.703,4,-3.554,0,0.0657,0.0845,0.0,0.138,0.902,94.048,4
1,185266,False,4vuVzf7BIZhDAFm3TB0Tzy,False,True,Enough,78,1,track,,single,Enough,2022,pop,0.745,0.543,7,-8.137,1,0.0396,0.22,0.0,0.174,0.242,139.964,4
1,178176,True,7Ddk8FhoYKdsVoX9AOCPMm,False,True,STAYING ALIVE (feat. Drake & Lil Baby),79,7,track,,album,GOD DID,2022,pop,0.677,0.495,4,-7.174,0,0.0821,0.0668,0.0,0.319,0.152,129.974,4
