disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,428292,False,5cygyZ0dyDFS7j7nMYuRBl,False,True,CZ - Original Mix,23,1,track,single,Just Back,2015,techno,0.706,0.649,4,-10.591,0,0.0407,0.000439,0.828,0.27,0.0436,122.99,4
1,394863,False,2XmV6DNZRvFkGW59DaWySv,False,True,86,24,2,track,single,Battle / 86,2015,techno,0.791,0.495,7,-13.372,1,0.158,0.0681,0.917,0.0995,0.0512,128.004,4
1,380840,False,5wi7SDXwRoOInVyZUCXt4l,False,True,Jaz (Kosi Edit) - mixed,24,15,track,album,DJ-Kicks (DJ Koze) [DJ Mix],2015,techno,0.63,0.739,2,-12.683,1,0.0554,0.0579,0.893,0.149,0.404,126.017,4
1,306000,False,2oKevWSafH0EDEZ8HlOlF7,False,True,Before The Sun - Original Mix,24,1,track,single,Before The Sun,2015,techno,0.487,0.841,11,-1.877,0,0.141,0.00446,5.19e-06,0.234,0.362,170.29,4
1,434313,False,4v1UH43hIqPY0cjnya590A,False,True,DaHustle,28,1,track,album,"Play With Me!, Pt. 2",2015,techno,0.678,0.855,2,-8.04,1,0.03,1.07e-05,0.875,0.13,0.124,123.995,4
1,403260,False,0IsQALz66r6wc1ewLEyXfV,False,True,The Crossing,20,3,track,single,Stone Flower,2015,techno,0.721,0.906,11,-6.412,0,0.0661,0.000291,0.866,0.115,0.101,125.001,4
1,352881,False,5unm0OCv0qq72Lq6dg10vN,False,True,Line of Fire - Tube & Berger Remix,24,3,track,single,Line of Fire,2015,techno,0.785,0.655,1,-8.504,1,0.0485,0.000202,0.67,0.168,0.17,122.018,4
1,555006,False,4UOppPvywpe17iy5zdphqD,False,True,Want,25,4,track,album,Shadow Work,2015,techno,0.757,0.727,1,-7.882,1,0.0588,0.00143,0.843,0.0867,0.173,119.998,4
1,473220,False,1U9u38mOyHuWlEXCI9Qzi7,False,True,You're Mine (feat. Oscar And The Wolf) - Remix,23,1,track,single,You're Mine (feat. Oscar And The Wolf) [Remix],2015,techno,0.83,0.384,3,-13.861,0,0.0944,0.136,0.867,0.11,0.242,124.008,4
1,210760,True,6a870qY61SJjCGfsS8A2PV,False,True,Can't Help Myself (feat. SD),22,1,track,album,Brava,2015,techno,0.613,0.618,4,-5.812,0,0.0931,0.158,0.0,0.114,0.304,128.067,4
1,311290,False,4yVtyPNMOWX5WLJfbjt3Gk,False,True,All My Life,22,17,track,album,Start To Feel (Deluxe Edition),2015,techno,0.64,0.904,2,-5.569,1,0.067,0.0811,0.121,0.13,0.0909,127.972,4
1,199386,False,51tGeVhhW7S3HCXMaZSUzK,False,True,Beautiful Now - Dirty South Remix,21,3,track,single,Beautiful Now (Remixes),2015,techno,0.511,0.974,11,-3.254,0,0.0674,0.00634,0.0013,0.334,0.129,128.003,4
1,585212,False,4UYQJOgQ2kGQi7DNpIYjRp,False,True,Stillpoint,16,5,track,album,Stillpoint,2015,techno,0.278,0.305,2,-25.374,1,0.0441,0.767,0.851,0.126,0.0395,122.006,1
1,479048,False,1hNumMXSvopwCGFvwlvx7k,False,True,Powers of Ten,25,7,track,album,Powers of Ten,2015,techno,0.583,0.589,10,-14.433,0,0.0307,0.67,0.904,0.0779,0.0749,125.007,4
1,472000,False,4X1373Pk2b8f0PHwGwEecW,False,True,LondON - Original Mix,23,2,track,single,LondON EP,2015,techno,0.814,0.721,9,-6.67,1,0.0948,0.0176,0.887,0.0635,0.531,124.998,4
1,442479,False,45pIssGxcNl2GKCJ7k9bUq,False,True,Repeat,27,1,track,single,Alma Mater,2015,techno,0.759,0.807,11,-7.69,0,0.156,0.0232,0.864,0.111,0.171,126.031,4
1,397176,False,5wIs2aBvhsqBydOytJuETb,False,True,Shaka - Christian Smith Remix,24,3,track,single,Météorite,2015,techno,0.799,0.799,4,-7.184,0,0.062,0.000544,0.945,0.107,0.251,126.005,4
1,390114,False,6iMTwiYKIaERzklPgzjlUd,False,True,Oulan Bator,31,2,track,single,Reykjavik,2015,techno,0.852,0.389,0,-8.218,1,0.0508,0.015,0.073,0.113,0.408,119.983,4
1,210000,False,6zjvc4LQpdZTd0faiD1xl3,False,True,Rhythm Is a Dancer - Festival Mix,31,1,track,single,Rhythm Is a Dancer,2015,techno,0.68,0.923,4,-5.101,0,0.037,0.00427,0.0031,0.0719,0.194,128.006,4
1,317316,False,1B1WFYxPpFjKug9YEN4fPR,False,True,One Time Game - Original Mix,25,1,track,single,One Time Game,2015,techno,0.695,0.762,10,-8.687,0,0.0348,0.0117,0.693,0.273,0.62,123.022,4
1,314880,False,5ndEUZsbGXAYeVSPBGIz4l,False,True,Disco Shit - Alok Remix,27,21,track,album,Bryan Kearney presents This is Kearnage 01,2015,techno,0.744,0.82,2,-7.726,1,0.0618,0.000629,0.75,0.292,0.515,125.011,4
1,363874,False,7sbni0WxRF3g3CXDSBCb3C,False,True,So What,18,2,track,album,Unity,2015,techno,0.804,0.646,6,-4.383,0,0.0761,2.64e-05,0.737,0.0997,0.585,127.007,4
1,211653,False,4BO8XzGRfQ7ztVuNqPmXld,False,True,Believe - JAKKO Radio Edit,14,2,track,single,Believe (JAKKO Remix),2015,techno,0.519,0.879,6,-2.959,1,0.0423,0.221,2.09e-06,0.0711,0.366,127.084,4
1,252373,False,2wyODll1B2qkXFHVVLujcC,False,True,Beautiful Now - Charlie Darker Remix,18,4,track,single,Beautiful Now (Remixes),2015,techno,0.644,0.98,11,-3.471,0,0.0637,0.00111,0.0588,0.0664,0.253,127.997,4
1,208124,False,0gnQ8hKYc12loV3brqBgC7,False,True,Believe,25,1,track,single,Believe,2015,techno,0.514,0.842,6,-4.537,1,0.0475,0.0261,4.45e-05,0.109,0.443,127.966,4
1,302950,False,1enMxp48L8r0vhMsWv2F81,False,True,Your Eyes - Original Mix,28,3,track,album,Love Somebody,2015,techno,0.803,0.644,4,-12.552,0,0.0589,0.000139,0.709,0.115,0.543,122.029,4
1,348806,False,5XP5mLshxlZ6iz6rWRLegO,False,True,Ready,21,1,track,album,Shadow Work,2015,techno,0.812,0.567,1,-8.435,1,0.0442,0.00184,0.637,0.123,0.0396,119.991,4
1,440217,False,0dBQ6QYFO5V7cIfsQnAUb5,False,True,Silent Space,24,2,track,single,North Star / Silent Space,2015,techno,0.729,0.758,7,-10.63,1,0.0443,0.000535,0.919,0.112,0.0711,124.984,4
1,430080,False,6WJo5i4PTNqMPD4lzboWRw,False,True,We Sit In The Sun - Original Mix,34,1,track,single,We Sit In The Sun,2015,techno,0.81,0.663,6,-5.96,1,0.0424,0.0564,0.905,0.107,0.581,124.985,4
1,418880,False,13lcPOVnZlUOHDlfwqhdhl,False,True,Maurader,27,2,track,single,6 A.M. / Maurader,2015,techno,0.7,0.728,10,-11.464,0,0.0465,7.33e-06,0.896,0.0728,0.624,127.981,5
1,414406,False,3o7UOxDjEoR4OlZDlMRHXG,False,True,Acid Morning,25,1,track,single,Acid Morning,2015,techno,0.629,0.901,10,-9.656,0,0.0588,0.399,0.901,0.141,0.111,125.002,3
1,441600,False,7LxqIVTE2TrOpcCfuT3Mlz,False,True,S.P.A.C.E.,24,1,track,single,S.P.A.C.E.,2015,techno,0.813,0.574,0,-10.69,1,0.0918,0.0014,0.911,0.103,0.366,125.014,4
1,213821,False,0DFvVn9ZHJsitu249xRkeI,False,True,I Don't Deserve You - Radio Edit,14,1,track,single,I Don't Deserve You,2015,techno,0.724,0.811,11,-5.441,1,0.0385,0.0582,0.00806,0.102,0.169,129.973,4
1,239280,False,2ADoV0cBQm03TsnqLKJyjM,False,True,Bright Roller,37,12,track,album,7,2015,techno,0.711,0.594,10,-15.08,0,0.0452,0.755,0.729,0.119,0.366,123.815,4
1,220629,False,5ZvEZnxKJtTZtHm53FfxSj,False,True,Wild Frontier - Jessie and the Wolf Remix,10,28,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.574,0.879,5,-7.468,0,0.0993,0.000183,0.0499,0.249,0.429,127.0,4
1,256987,False,2f1Tp0qkhSPGlzaAk96pp0,False,True,Roadblox - Live at Sonicmania Japan 2015,10,18,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.343,0.981,7,-3.268,1,0.197,0.000353,0.201,0.971,0.1,165.089,4
1,528120,False,7o3zM4hxQcQS6xIptQRh5b,False,True,Black Light,25,1,track,single,Black Light,2015,techno,0.777,0.677,6,-9.752,1,0.0427,0.0075,0.771,0.0938,0.0429,125.014,4
