disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,265300,False,3xXI8pxcgo5SlHYfmA7J0t,False,True,Teleology,29,5,track,album,Black Chamber,2016,jazz,0.39,0.399,2,-12.109,0,0.0295,0.542,5.17e-05,0.106,0.199,113.388,4
1,186456,False,0YzCHmYSyp4i0EaFTEgYUN,False,True,Seeing You Again,29,8,track,album,A Moment Ago,2016,jazz,0.55,0.109,5,-15.55,0,0.0412,0.971,0.51,0.134,0.104,97.367,4
1,77635,False,6dUQq3O3LO0eLcpN6qllCI,False,True,"Джентльмены удачи - Из к/ф ""Джентльмены удачи""",34,6,track,album,Достояние республики: Геннадий Гладков,2016,jazz,0.781,0.634,8,-7.967,0,0.073,0.333,0.0917,0.21,0.937,122.751,4
1,414428,False,3Q94flBRFGAqaCrebWRbno,False,True,NaaNaaNaa - Live,33,5,track,album,The Revival (Live),2016,jazz,0.78,0.555,8,-11.671,1,0.18,0.307,0.000329,0.54,0.709,97.844,4
1,192733,False,26jsfIDJiT2YYcq0ESHZnK,False,True,Triste Arrabal,27,7,track,album,The Best,2016,jazz,0.638,0.46,0,-8.99,0,0.0443,0.588,0.00819,0.0853,0.758,85.202,4
1,210916,False,3wtZNVscRzFuTzIBvVTwG3,False,True,Dancing In The Dark,30,3,track,album,Squad Goals,2016,jazz,0.376,0.68,11,-6.1,1,0.067,0.656,0.0,0.315,0.857,174.342,4
1,171000,False,2os3dEUPjXBsAw40ozlo5a,False,True,Liza (All The Clouds'll Roll Away),25,20,track,album,Djangology,2016,jazz,0.731,0.311,9,-12.738,0,0.0563,0.816,0.605,0.0974,0.861,140.67,4
1,106120,False,1Lbu0Z1kXIZcgsQrssW4u5,False,True,Tune X - Incompletes & False Start,26,10,track,album,Unheard Bird: The Unissued Takes,2016,jazz,0.561,0.301,10,-13.883,0,0.263,0.925,0.498,0.109,0.501,121.405,4
1,656213,False,7cm93ymXYQy1XRdYx4i5Jy,False,True,Since I Fell for You,31,1,track,album,Blues and Ballads,2016,jazz,0.449,0.203,5,-15.79,0,0.0535,0.933,0.906,0.114,0.152,135.368,3
1,620066,False,4qIwoFHTPRi2Fh4iHOUiuF,False,True,Alea,32,1,track,single,Alea,2016,jazz,0.221,0.889,3,-7.248,0,0.0826,0.000776,0.621,0.0675,0.238,169.9,4
1,61935,False,4oTDiHXSjwgdj3MJUUR4vx,False,True,Oriental Fall,31,11,track,album,Views Of Love,2016,jazz,0.796,0.213,5,-15.777,1,0.0717,0.939,0.93,0.123,0.866,154.823,4
1,250306,False,5e5xyolIvJrS7F0BA8d4wx,False,True,"Theme From ""Route 66""",25,3,track,album,TV Lounge,2016,jazz,0.613,0.422,5,-17.309,0,0.0354,0.878,0.838,0.112,0.622,80.075,4
1,202250,False,047BRyvg109rscwoOBRBHV,False,True,Call Me Maybe,31,4,track,album,Swing The Vote!,2016,jazz,0.501,0.614,5,-6.05,1,0.214,0.79,0.0,0.105,0.487,116.998,4
1,431733,False,5YQvY683Ptoz98wvYcT18Z,False,True,Destroying Angels,29,5,track,album,Black Earth,2016,jazz,0.43,0.179,2,-16.711,1,0.0376,0.863,0.934,0.0969,0.116,92.021,4
1,258132,False,6ZtNWe1dlKyCS1bOLePFjF,False,True,In Heaven,21,8,track,album,Take Me To The Alley,2016,jazz,0.685,0.408,8,-11.194,1,0.0418,0.852,0.0262,0.115,0.566,104.723,4
1,666133,False,4gwuq0x37jVaFa4Gq8YrvQ,False,True,Fusion Blues (Got A Match?) - Live,28,8,track,album,Live From Elario's: The First Gig,2016,jazz,0.383,0.577,2,-13.648,1,0.035,0.391,0.865,0.706,0.752,140.283,4
1,312020,False,2nnlowBc8ZESp1UUTEOiIx,False,True,"Jesu, Joy of Man's Desiring",29,3,track,album,Classical Jazz: Swingin' Jazz Interpretations of the Classics,2016,jazz,0.452,0.179,7,-23.371,1,0.0326,0.894,0.89,0.106,0.18,132.227,4
1,164647,False,0UPy6jay9WQ2HSOiYq7nJy,False,True,This Love,29,1,track,single,This Love,2016,jazz,0.622,0.418,8,-9.662,0,0.0522,0.857,2.13e-05,0.103,0.259,79.926,4
1,425373,False,5hta2od3e6jW2U4eenUFFB,False,True,Tell Me A Bedtime Story,26,6,track,album,ArtScience,2016,jazz,0.683,0.647,11,-9.416,0,0.0312,0.175,0.206,0.114,0.245,122.038,3
1,77142,False,1QqoQBimPRt7W5rvMPHYRC,False,True,Handsomely Velvet Spirit,27,9,track,album,Jazz Moments,2016,jazz,0.874,0.112,0,-19.796,1,0.0708,0.947,0.877,0.112,0.578,111.897,4
1,269626,False,12DifydbXlrNlD95hh377D,False,True,My Foolish Heart,24,5,track,album,The Way We Play,2016,jazz,0.384,0.335,1,-13.524,1,0.0708,0.73,9.55e-05,0.126,0.462,166.963,4
1,231933,False,1OSju3cy37aguxJrpzcX4Z,False,True,Tergila-Gila,61,5,track,album,Monokrom,2016,jazz,0.622,0.634,11,-7.141,0,0.154,0.15,0.0,0.242,0.851,173.979,4
1,266862,False,5Eh2vc3xzJa9t2jZNUjCHo,False,True,The Scientist,41,4,track,album,Flora,2016,jazz,0.752,0.383,10,-12.036,0,0.0328,0.705,0.00314,0.229,0.502,98.973,4
1,226805,False,7sVQ0XKQKRXn9dV3Mcgurq,False,True,Jetsetter,21,9,track,compilation,The Ultimate Smooth Jazz #1s Volume 5,2016,jazz,0.677,0.679,10,-7.887,0,0.0308,0.0115,0.913,0.0962,0.654,106.986,4
1,250528,False,6PaGKXRsHpFFcd2DV5ToY1,False,True,Eu Vim Da Bahia,28,8,track,album,Getz / Gilberto ‘76,2016,jazz,0.614,0.267,11,-8.838,0,0.0987,0.938,0.00571,0.704,0.402,155.451,4
1,135000,False,1sPx2HcXhdGkoIpvWv2z03,False,True,I've Always Got The Blues,26,6,track,album,Milestones,2016,jazz,0.555,0.316,7,-9.482,0,0.0628,0.954,0.0431,0.103,0.701,147.749,4
1,295172,False,0ZWVPRHaUEk3elLRVEuCqE,False,True,Nació Varón,23,15,track,album,Éxitos,2016,jazz,0.599,0.504,10,-13.52,1,0.0869,0.43,0.000119,0.105,0.905,96.788,4
1,230916,False,0aTwyjfuMMOVDbxwXcbAxW,False,True,Never Gonna Give You Up,29,12,track,album,Swing The Vote!,2016,jazz,0.339,0.553,10,-6.332,0,0.0504,0.74,0.0,0.17,0.536,83.527,4
1,184643,False,7EVRh6xZtWidpb6P1Uyjlr,False,True,I Will Sleep,27,15,track,album,Between Now and Now,2016,jazz,0.732,0.242,0,-11.082,1,0.0655,0.155,0.848,0.173,0.68,167.062,4
1,227972,False,5ZpeQqmJ3YvHfLYotxm5sU,False,True,La vie en rose - French Version,36,11,track,album,Jazz Love,2016,jazz,0.434,0.164,3,-12.086,1,0.0313,0.951,0.0,0.105,0.182,80.254,3
1,383720,False,4GMm8oRBXXM2OEi2bgUaxn,False,True,Song Song,20,5,track,album,What We Bring,2016,jazz,0.589,0.27,8,-15.626,0,0.0382,0.754,0.902,0.0961,0.482,96.636,4
1,245006,False,1f3QF7CdgDuqDvd94SxZUM,False,True,Make You Feel My Love,37,3,track,album,Flora,2016,jazz,0.9,0.323,1,-14.358,1,0.0452,0.533,0.0299,0.1,0.352,115.982,4
1,218946,False,31oopkDrZRVf2EvPAAkjlY,False,True,Thrift Shop (Bart & Baker Remix),36,1,track,single,Mediterranean Remix,2016,jazz,0.794,0.849,1,-6.186,0,0.171,0.204,0.03,0.155,0.378,113.94,4
1,385991,False,6f1sqivHBp0qRf3VvOKVrm,False,True,The Pines,30,2,track,album,Aftersun,2016,jazz,0.548,0.657,0,-9.788,1,0.0348,0.433,0.882,0.109,0.362,120.257,4
1,258680,False,5qSOiMOIJ7e6YdRciPafef,False,True,くちばしにチェリー,42,2,track,album,ROUTE 20 HIT THE ROAD,2016,jazz,0.553,0.82,1,-4.946,1,0.1,0.432,5e-06,0.304,0.607,93.491,4
1,222968,False,5JOcmGXlX6uvEpaOdBniiD,False,True,Gaia,36,2,track,album,Forsvinder,2016,jazz,0.444,0.0854,7,-24.533,0,0.0381,0.968,0.944,0.163,0.26,129.704,4
1,209785,False,1Tgc1pNfAE1VFjIpkrdeod,False,True,"Rio Geo, Revisited",31,9,track,album,Caffè Gio,2016,jazz,0.701,0.136,6,-19.229,0,0.0335,0.966,0.902,0.0909,0.223,139.976,4
1,466106,False,09L4TxCTEejAip0Nie0Cua,False,True,Sofrito,27,1,track,album,Mambo Nights,2016,jazz,0.701,0.709,10,-10.038,0,0.0324,0.44,0.133,0.0862,0.838,137.016,4
