disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,215359,False,0HOvoZ4m0aJp6vY4fVrI51,False,True,All Your Favorite Bands,50,4,track,album,All Your Favorite Bands,2015,country,0.427,0.396,7,-7.725,1,0.0304,0.777,2e-06,0.102,0.369,133.131,4
1,221120,False,2GxiYTsbcIbVHIUYOYRM4t,False,True,Mango Tree,47,5,track,album,JEKYLL + HYDE,2015,country,0.576,0.448,0,-5.958,1,0.0318,0.162,0.0,0.14,0.474,142.296,4
1,222133,False,45mJSnohybe5FUD0Zjv2k2,False,True,Monster,50,10,track,album,Abaddon,2015,country,0.607,0.719,6,-5.279,0,0.0399,0.028,0.0,0.79,0.3,94.887,4
1,177946,False,6JdhSiYJi5xaHlC2vyqP9C,False,True,Flex'd,47,1,track,single,Flex'd (Custom Offsets & Team Stance Anthem),2015,country,0.833,0.58,8,-10.615,0,0.209,0.012,0.0,0.553,0.37,127.944,4
1,197293,False,2Y9o2plHDMxKzbPTEah8Cu,False,True,Rum Is the Reason,46,4,track,album,35 mph Town,2015,country,0.76,0.714,11,-6.268,1,0.0242,0.245,0.000332,0.29,0.93,107.492,4
1,169826,False,5NUvj4WX2tAQGxOF4CWJ7I,False,True,Real Life,46,1,track,single,Real Life,2015,country,0.654,0.749,1,-5.383,0,0.0257,0.00195,0.0,0.0956,0.774,108.004,4
1,205506,False,2Kx7whpcyo1Yp4XI30xsc7,False,True,"Mexico, Tequila And Me",50,10,track,album,Angels And Alcohol,2015,country,0.575,0.831,2,-8.105,1,0.0401,0.109,2.57e-05,0.352,0.748,155.995,4
1,199293,False,3BI2UwrXBRveizKCyQylVW,False,True,No Place Like You,45,9,track,album,Start Here,2015,country,0.476,0.873,4,-3.267,1,0.0417,0.447,0.0,0.338,0.582,197.972,4
1,238626,False,09Lv5rSTrlaGvx43Lq5fmM,False,True,Tomorrow Never Comes,48,9,track,album,JEKYLL + HYDE,2015,country,0.627,0.79,5,-5.631,1,0.0312,0.0275,9.7e-06,0.267,0.572,119.999,4
1,247360,False,1MdnpgIIB7vTyiXh9riFew,False,True,Heavenly Home,51,3,track,album,The Deslondes,2015,country,0.491,0.54,9,-6.874,0,0.0355,0.548,0.0176,0.0828,0.598,112.267,4
1,156106,False,7HdSVjZimbY8w0DX8aHLMv,False,True,Dixie On My Mind,46,10,track,album,35 Biggest Hits,2015,country,0.617,0.752,2,-5.667,1,0.0241,0.0723,7.1e-06,0.202,0.809,104.791,4
1,193280,False,1gOUrZvOlDygUqHNgxwha9,False,True,I Don't Even Want This Beer,46,10,track,album,Suffer in Peace,2015,country,0.563,0.695,11,-5.71,0,0.0414,0.225,4.95e-06,0.0667,0.428,145.897,4
