disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,210666,False,1Nl0nKMX15Q3c1CS5E3DSM,False,True,Midnight Hour,58,8,track,album,The Education Of A Wandering Man,2016,rock,0.618,0.772,9,-4.673,1,0.0437,0.0633,0.000221,0.0815,0.755,111.741,4
1,195240,False,76C33AeIvqOCtrpwl0ERwi,False,True,Careless,58,1,track,single,"Girl, Say",2016,rock,0.554,0.776,2,-4.756,1,0.0411,0.00438,2.66e-06,0.764,0.522,116.084,4
1,207720,False,4ykQ18swXrkrrbwsZKxQo7,False,True,Old Friends,56,1,track,album,Cardinal (Expanded Edition),2016,rock,0.492,0.555,4,-7.315,1,0.0397,0.41,0.0,0.494,0.375,147.361,4
1,244493,False,3YOZLPRiTuYgItSGO41gPT,False,True,FLY HIGH!!,66,3,track,album,檸檬,2016,rock,0.475,0.961,11,-1.434,1,0.0705,0.0132,0.0,0.331,0.355,94.466,4
1,177840,False,3Zm5SMUA3JH98Aty7Zc0xr,False,True,Kiss This,57,3,track,album,Everybody Wants,2016,rock,0.426,0.965,8,-3.796,1,0.103,0.000702,0.00189,0.179,0.8,186.081,4
1,228466,False,6L3VWDPDTQkQFkqvmpAUMU,False,True,Something to Believe In,56,2,track,album,Home of the Strange,2016,rock,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,4
1,280333,False,4WuDLbPWqwjyRvJK2jRCPS,False,True,Water (feat. Rostam),55,1,track,album,Need Your Light,2016,rock,0.575,0.848,4,-4.297,1,0.0885,0.131,0.0,0.11,0.42,159.941,4
1,254320,False,3fwKVZ73y7UUGMyR6rVCRa,False,True,Golden Days,59,8,track,album,Death of a Bachelor,2016,rock,0.556,0.708,7,-5.708,1,0.039,0.00329,0.0,0.329,0.206,128.006,4
1,163514,False,4PqdOR9uAfyNp67P9k3bH2,False,True,I Saw an Angel,59,14,track,album,Soaring,2016,rock,0.42,0.544,7,-13.45,1,0.0465,0.0117,0.803,0.166,0.59,90.092,4
1,204586,False,7AOdyU64RafmvJUL4WMotN,False,True,Unsteady - Erich Lee Gravity Remix,65,3,track,compilation,Me Before You (Original Motion Picture Soundtrack),2016,rock,0.345,0.574,2,-7.431,1,0.0435,0.0112,1.61e-05,0.343,0.0736,116.679,4
1,211430,False,2NRa4W3rH4e5GKQMN5Qwyr,False,True,Hated,59,2,track,album,Aggressive,2016,rock,0.458,0.99,8,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904,4
1,293066,False,59RNdFA4oFNIvTIvaBxqgQ,False,True,Paris,54,15,track,album,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016,rock,0.792,0.662,8,-6.516,1,0.0356,0.53,0.0012,0.0598,0.863,117.012,4
1,166743,False,0ne8iNLplH15M6EtgzPkf0,False,True,Alone Sometimes,59,6,track,album,Where'd Your Weekend Go?,2016,rock,0.413,0.902,3,-5.384,0,0.0646,0.0909,0.0,0.096,0.753,79.253,4
1,203640,False,0U2G7dJYfwGlG6fNvhN6sr,False,True,Come on Mess Me Up,60,4,track,album,This is Our Vice,2016,rock,0.344,0.592,4,-5.582,1,0.0323,0.0626,5.98e-06,0.13,0.0396,149.724,4
1,180213,False,4KSQ9el0QgTKKie5oCtKLe,False,True,Pocket Full Of Gold,60,10,track,album,What We Live For,2016,rock,0.608,0.945,11,-3.858,1,0.0483,0.00433,0.0,0.0773,0.682,115.933,4
