disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,192840,True,0O6u0VJ46W86TxN9wgyqDj,False,True,I Like You (A Happier Song) (with Doja Cat),92,5,track,album,Twelve Carat Toothache,2022,rap,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,4
1,218364,True,3F5CgOj3wFlRv51JsHbxhe,False,True,Jimmy Cooks (feat. 21 Savage),91,14,track,album,"Honestly, Nevermind",2022,rap,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,4
1,170977,True,4C6Uex2ILwJi9sZXRdmqXp,False,True,Super Freaky Girl,93,1,track,single,Super Freaky Girl,2022,rap,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,4
1,189893,True,59nOXPmaKlBfGMDeOVGrIK,False,True,WAIT FOR U (feat. Drake & Tems),90,7,track,album,I NEVER LIKED YOU,2022,rap,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,4
1,151776,True,2TSfStvlAMLw89u3tali79,False,True,Dah Dah DahDah,83,2,track,album,Who is Nardo Wick?? (Deluxe),2022,rap,0.66,0.373,11,-10.234,1,0.595,0.149,0.0,0.106,0.35,167.912,4
1,216062,True,3XgGQ1wjo5khvq2UImjyNF,False,True,ALL MINE,81,6,track,album,WASTELAND,2022,rap,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,4
1,195950,True,0fX4oNGBWO3dSGUZcVdVV2,False,True,N95,84,2,track,album,Mr. Morale & The Big Steppers,2022,rap,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4
1,178176,True,0g2Bbgy7P41pFjMWJuzsf4,False,True,STAYING ALIVE (feat. Drake & Lil Baby),84,1,track,single,STAYING ALIVE (feat. Drake & Lil Baby),2022,rap,0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,4
1,243227,True,4rmVZajAF7PkrCagGPHbqa,False,True,Sticky,83,7,track,album,"Honestly, Nevermind",2022,rap,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,4
1,150000,True,2BJWxD8xKrDv8vneTvTIm9,False,True,Beat the Odds,83,1,track,single,Beat the Odds,2022,rap,0.498,0.625,8,-7.452,0,0.342,0.054,0.0,0.175,0.478,84.821,4
1,185785,True,3GdWfmQBiiJrDUvSZS1bGv,False,True,Never Sleep (with Lil Baby feat. Travis Scott),80,1,track,single,Never Sleep,2022,rap,0.819,0.651,1,-5.829,1,0.169,0.00639,0.0,0.122,0.501,139.957,4
1,239026,True,2g6tReTlM2Akp41g0HaeXN,False,True,Die Hard,82,4,track,album,Mr. Morale & The Big Steppers,2022,rap,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4
1,148816,True,6EbVuwU7EnKeF2hdpViXCH,False,True,Die Young (feat. 347aidan),82,1,track,single,Die Young (feat. 347aidan),2022,rap,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,4
1,162875,True,0N9C80kcgL0xXGduKnYKWi,False,True,Love Lost,82,5,track,album,"I Love Life, Thank You",2022,rap,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,0.584,109.835,4
1,172933,True,1qMMYpVatbRITKCfq1gasi,False,True,PUFFIN ON ZOOTIEZ,81,5,track,album,I NEVER LIKED YOU,2022,rap,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,4
1,142657,True,0QNNd0qMCDbraS1nQPg3aA,False,True,HOTEL LOBBY (Unc & Phew),80,1,track,single,HOTEL LOBBY (Unc & Phew),2022,rap,0.821,0.636,11,-4.479,1,0.169,0.142,0.0,0.233,0.163,127.961,4
1,148571,False,06JvOZ39sK8D8SqiqfaxDU,False,True,True Love,82,1,track,single,True Love,2022,rap,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,4
1,227527,True,1CfuBY3BDdKpooQ9L5zgUc,False,True,Cigarettes,79,3,track,album,Fighting Demons (Deluxe),2022,rap,0.587,0.614,2,-6.344,1,0.0435,0.0306,0.0,0.399,0.451,160.075,4
1,188059,True,60PTOzcoFycWBICdumIsFQ,False,True,FOR FUN,76,2,track,single,RED & WHITE,2022,rap,0.775,0.461,7,-6.594,0,0.124,0.157,0.0,0.0687,0.131,134.028,4
1,161636,True,7fSM2taFBEB1WNZl8AOIoo,False,True,Detox,80,1,track,single,Detox,2022,rap,0.845,0.503,1,-7.021,1,0.334,0.027,0.0,0.116,0.416,147.031,4
1,238145,True,0hPRWztAIbNkt6GcFcLiqF,False,True,Matte Black,79,2,track,album,"Sing Me a Lullaby, My Sweet Temptation",2022,rap,0.877,0.826,10,-3.75,0,0.206,0.122,1.05e-05,0.104,0.814,75.003,4
1,172714,False,0xzI1KAr0Yd9tv8jlIk3sn,False,True,Bad Decisions (with BTS & Snoop Dogg),89,1,track,single,Bad Decisions (with BTS & Snoop Dogg),2022,rap,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,4
1,202285,True,1QPreu0BNOrUfEb8HTd2qG,False,True,Rich Spirit,79,7,track,album,Mr. Morale & The Big Steppers,2022,rap,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,4
1,211649,True,3uJFmluXzYedoJcvhpC1AW,False,True,Hot Shit (feat. Ye & Lil Durk),79,1,track,single,Hot Shit (feat. Ye & Lil Durk),2022,rap,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,0.523,157.003,4
1,171319,True,1oc92BMKYkNxK17C2GtyRM,False,True,Distraction,78,1,track,single,Distraction,2022,rap,0.713,0.689,11,-5.99,1,0.255,0.16,0.0,0.136,0.63,156.934,4
2,220779,True,3lzUeaCbcCDB5IXYfqWRlF,False,True,Silent Hill,78,3,track,album,Mr. Morale & The Big Steppers,2022,rap,0.907,0.577,1,-6.737,0,0.0767,0.438,3.19e-05,0.137,0.801,140.07,4
1,175476,True,09riz9pAPJyYYDVynE5xxY,False,True,1000 Blunts,78,4,track,album,"Sing Me a Lullaby, My Sweet Temptation",2022,rap,0.83,0.698,5,-6.517,0,0.077,0.224,1.02e-06,0.191,0.595,132.99,4
1,137107,True,5hHvFrMnwic82WwRLr4WY0,False,True,Her,78,5,track,album,Traumazine,2022,rap,0.945,0.848,1,-4.76,1,0.326,0.374,3.31e-05,0.101,0.819,119.918,4
1,136266,True,3XOalgusokruzA5ZBA2Qcb,False,True,pushin P (feat. Young Thug),79,2,track,album,DS4EVER,2022,rap,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1
1,192427,True,5uVW9FWVaQde0lfF4hYs4C,False,True,CODE (feat. Moneybagg Yo),78,1,track,single,CODE (feat. Moneybagg Yo),2022,rap,0.599,0.598,4,-7.015,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,4
1,178000,True,2xZ0zfuDTv5LxLhEgD82PG,False,True,Awkward,77,20,track,album,Ctrl (Deluxe),2022,rap,0.618,0.474,5,-12.097,1,0.0789,0.182,0.000122,0.108,0.397,119.999,4
1,166039,True,3wspfG772mi1c25JpnNOVP,False,True,Walk,76,1,track,single,Walk/Spin,2022,rap,0.817,0.512,8,-6.943,1,0.0984,0.037,0.0,0.216,0.17,130.04,4
1,201334,True,7mFj0LlWtEJaEigguaWqYh,False,True,Sweetest Pie,82,1,track,single,Sweetest Pie,2022,rap,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,4
1,152195,True,2FWeNvUo79OeiHWoR1bUsO,False,True,Put It On Me,76,1,track,album,Realer 2,2022,rap,0.665,0.666,9,-7.009,1,0.429,0.0331,0.0,0.0841,0.844,164.205,4
1,158431,True,2BSl2gSFHdzJAMus74qzNj,False,True,Backstage Passes (feat. Jack Harlow),77,6,track,album,I Never Felt Nun,2022,rap,0.855,0.478,1,-8.31,1,0.345,0.145,0.0,0.101,0.536,153.074,4
1,191158,True,5ie5OPdaP9fivYaKcjwKF1,False,True,Alone,74,1,track,album,Beautiful Mind,2022,rap,0.596,0.545,3,-6.911,0,0.0368,0.703,0.0,0.0811,0.0923,82.07,4
1,200000,True,7Fege3yv4dvehB3NdRBGwI,False,True,Banking On Me,77,1,track,single,Banking On Me,2022,rap,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4
1,193346,True,0lEjxUUlKqjqXrVlIHFduD,False,True,P power (feat. Drake),76,6,track,album,DS4EVER,2022,rap,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,4
1,185857,True,7DwcBgdzqhFJltEaV1XF81,False,True,Cooped Up (with Roddy Ricch),79,1,track,single,Cooped Up,2022,rap,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,4
1,181393,True,7ohROa13QK43JBRqfCmz4P,False,True,What Happened To Virgil (feat. Gunna),76,9,track,album,7220,2022,rap,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,4
1,213975,True,6ws54n2IzyrIxxyzlG2bVJ,False,True,Right On,77,1,track,single,Right On,2022,rap,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,4
1,105693,True,2mzlyJ8Gb8cFMJvfENKnJQ,False,True,Treesha,76,1,track,single,Treesha,2022,rap,0.545,0.545,2,-8.631,1,0.301,0.0768,0.0,0.121,0.122,163.847,4
1,226115,True,1NtyeXryylf8HWXnxVTD3v,False,True,Yungen (feat. Jack Harlow),75,2,track,album,Beautiful Mind,2022,rap,0.614,0.744,11,-5.52,1,0.125,0.309,1.14e-06,0.173,0.589,146.02,4
1,222497,True,28qA8y1sz0FTuSapsCxNOG,False,True,Father Time (feat. Sampha),78,5,track,album,Mr. Morale & The Big Steppers,2022,rap,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,4
1,226088,False,1ri9ZUkBJVFUdgwzCnfcYs,False,True,MAMIII,86,1,track,single,MAMIII,2022,rap,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,4
1,178176,True,7Ddk8FhoYKdsVoX9AOCPMm,False,True,STAYING ALIVE (feat. Drake & Lil Baby),79,7,track,album,GOD DID,2022,rap,0.677,0.495,4,-7.174,0,0.0821,0.0668,0.0,0.319,0.152,129.974,4
1,207650,True,47IySiC5o08gz0z5VDiH93,False,True,Juice WRLD DID (feat. Juice WRLD),77,15,track,album,GOD DID,2022,rap,0.652,0.716,1,-4.012,0,0.166,0.0196,0.0,0.11,0.681,147.959,4
1,85894,True,3bpR5jv8uzraDgq5YpHwDw,False,True,MISA MISA!,80,1,track,single,MISA MISA!,2022,rap,0.672,0.981,1,-1.252,1,0.181,0.0302,2.36e-05,0.648,0.694,95.014,4
1,173419,True,0HrWshW3SuFJ6nKS9ba9Mh,False,True,Vette Motors,75,16,track,album,The Last Slimeto,2022,rap,0.83,0.644,10,-5.431,0,0.407,0.0298,0.0,0.11,0.227,155.103,4
1,200470,True,3ihIZrJreMJPjQdNLrEXnP,False,True,In A Minute,78,1,track,single,In A Minute,2022,rap,0.643,0.605,4,-5.968,0,0.297,0.0336,0.0,0.112,0.145,84.216,4
1,259672,True,3i6sCTU7ENlnHpHvrHUitW,False,True,Sometimes,75,5,track,album,Fighting Demons (Deluxe),2022,rap,0.674,0.58,8,-4.866,1,0.0311,0.0609,0.0,0.159,0.0759,121.987,4
1,231220,True,1hB3M3POeKMLxcEFEvPeqU,False,True,Already Dead,76,2,track,album,Fighting Demons (Deluxe),2022,rap,0.744,0.495,1,-6.311,1,0.0634,0.0216,0.0,0.111,0.128,83.51,4
1,173783,True,6pr7X9UZCDn8CruopaNVha,False,True,BIG TIME (feat. Future & Lil Baby),76,4,track,album,GOD DID,2022,rap,0.496,0.7,1,-5.199,0,0.284,0.0197,0.0,0.103,0.464,107.711,3
1,255377,True,5Gt9bxniM1SxN61yRzRhXL,False,True,United In Grief,77,1,track,album,Mr. Morale & The Big Steppers,2022,rap,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,3
1,223232,True,5kYSScXYOZYyi0fxramiW6,False,True,BEAUTIFUL (feat. Future & SZA),78,8,track,album,GOD DID,2022,rap,0.489,0.55,6,-6.729,1,0.233,0.103,0.0,0.118,0.241,171.882,4
1,195994,True,2gkVweydDn7MmHmqXAlEzk,False,True,Fucking Your Culture,75,3,track,album,"Sing Me a Lullaby, My Sweet Temptation",2022,rap,0.752,0.807,11,-4.386,1,0.172,0.0146,0.000376,0.8,0.442,87.507,4
1,185857,True,32vE1nuG8T9c8bhmZdRY6d,False,True,Cooped Up (with Roddy Ricch),77,2,track,album,Twelve Carat Toothache,2022,rap,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,4
1,239146,True,293mQGfVwgXIOdA1GpiwAt,False,True,Love & War,74,19,track,album,Back For Everything,2022,rap,0.762,0.649,11,-5.624,0,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,4
1,135264,True,1HvTxgCj0mTzQlEo0zLvFb,False,True,In My Head,80,1,track,single,In My Head,2022,rap,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,4
1,244853,True,5QdVpZhASstTN4BBwglPz6,False,True,Ghetto Superstar (feat. G Herbo & Doe Boy),74,1,track,single,Ghetto Superstar (feat. G Herbo & Doe Boy),2022,rap,0.704,0.62,9,-7.267,0,0.362,0.0686,0.0,0.144,0.383,157.093,4
1,247458,True,7rQ84WsT2Wcnrz5gTmbGmw,False,True,Big 14 (feat. Offset & Moneybagg Yo),74,1,track,single,Big 14 (feat. Offset & Moneybagg Yo),2022,rap,0.71,0.828,1,-4.725,1,0.0726,0.199,0.0,0.168,0.316,128.027,4
1,501648,True,2sOj9vyd6yiss9W1IK6chU,False,True,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",77,2,track,album,GOD DID,2022,rap,0.42,0.725,8,-4.262,1,0.223,0.092,0.0,0.18,0.186,77.941,1
1,170977,True,2yjlYDiNiQkdxVqTlaSrlX,False,True,Super Freaky Girl,82,1,track,album,Queen Radio: Volume 1,2022,rap,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,4
1,137579,True,1vrFJDrysqmsNAgyjBzx4f,False,True,F.N.F. (Let's Go),73,1,track,single,F.N.F. (Let's Go),2022,rap,0.864,0.476,1,-10.068,1,0.436,0.0374,0.0,0.374,0.647,157.144,4
1,200547,True,1Y5Jvi3eLi4Chwqch9GMem,False,True,Super Gremlin,73,17,track,album,Back For Everything,2022,rap,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4
2,283642,True,6BU1RZexmvJcBjgagVVt3M,False,True,Count Me Out,76,1,track,album,Mr. Morale & The Big Steppers,2022,rap,0.776,0.431,4,-7.544,0,0.091,0.671,0.0,0.153,0.495,133.999,4
1,229938,True,0cp97b37sFNsdIbQH6po3T,False,True,Surround Sound (feat. 21 Savage & Baby Tate),75,1,track,single,Surround Sound (feat. 21 Savage & Baby Tate),2022,rap,0.57,0.573,5,-6.935,1,0.476,0.156,0.0,0.256,0.517,76.006,4
1,162138,True,2UbMJbQq6G0TJnmnubgolV,False,True,Genesis,74,1,track,album,"Sing Me a Lullaby, My Sweet Temptation",2022,rap,0.55,0.762,0,-7.861,1,0.32,0.0109,0.00179,0.398,0.347,200.211,4
1,328573,True,5XFoaqV1Z8XaLJidchVWhh,False,True,love.,74,18,track,album,The Boy Who Flew To The Moon (Vol. 1),2022,rap,0.574,0.736,5,-4.743,1,0.0465,0.146,1.66e-05,0.407,0.344,138.501,4
1,185266,False,4vuVzf7BIZhDAFm3TB0Tzy,False,True,Enough,78,1,track,single,Enough,2022,rap,0.745,0.543,7,-8.137,1,0.0396,0.22,0.0,0.174,0.242,139.964,4
1,136695,True,2NVXBBbO4xGO851zrMfCFi,False,True,2 Mins of Pain (feat. Alborosie),75,1,track,single,2 Mins of Pain (feat. Alborosie),2022,rap,0.886,0.434,11,-12.106,0,0.403,0.101,1.22e-06,0.297,0.785,147.995,4
1,216013,True,6x3gud5JkOSGYJpRUYN1Gg,False,True,Us vs. Them (feat. Gucci Mane),74,1,track,single,Us vs. Them (feat. Gucci Mane),2022,rap,0.726,0.508,1,-7.67,1,0.0869,0.00124,0.0,0.204,0.173,149.979,4
1,157666,False,6tYzs9xlEeYznMJpJ0sUkI,False,True,After Hours,73,7,track,album,ONNAFRIDAY,2022,rap,0.798,0.458,6,-8.278,1,0.0504,0.115,0.0,0.145,0.198,133.972,4
1,236186,True,6wyhUr4Xw8z5uSy0AhoZfU,False,True,I'M ON ONE (feat. Drake),76,15,track,album,I NEVER LIKED YOU,2022,rap,0.773,0.707,11,-5.71,1,0.0568,0.0103,1.04e-05,0.296,0.113,76.977,4
1,201979,True,3BFxkzhkESwALQxjxOVFgJ,False,True,Budget (feat. Latto),73,4,track,album,Traumazine,2022,rap,0.922,0.858,1,-4.185,1,0.251,0.00451,0.0,0.124,0.915,145.033,4
1,215281,True,3vySEUpD0tc801F2WZDLYw,False,True,Freaky Deaky,78,1,track,single,Freaky Deaky,2022,rap,0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019,4
1,110706,True,6mM8gri8d2abYYomjOV4ut,False,True,Stop Breathing,74,1,track,single,Stop Breathing,2022,rap,0.586,0.689,0,-6.04,1,0.425,0.0434,0.0,0.184,0.456,158.457,4
1,227555,True,6wj7wjtegmkziorQ2tt5Pz,False,True,Dance Now (feat. Kenny Mason),75,3,track,album,The Forever Story,2022,rap,0.782,0.476,1,-10.972,1,0.239,0.0942,2.2e-05,0.162,0.27,135.024,4
1,214692,True,3zakx7RAwdkUQlOoQ7SJRt,False,True,"GRAVITY (FEAT. TYLER, THE CREATOR)",74,3,track,album,WASTELAND,2022,rap,0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908,4
1,217222,True,1X8E4vVoOM3BpSQlEDSjjM,False,True,Burn,74,1,track,album,Fighting Demons (Deluxe),2022,rap,0.354,0.475,1,-9.333,0,0.0425,0.149,0.034,0.21,0.0393,114.975,4
1,183186,True,32ny2YtiR7zKi7PBjiQ5Iy,False,True,Real Talk,73,1,track,single,The Big 3,2022,rap,0.789,0.71,5,-6.165,0,0.0681,0.128,0.0,0.112,0.188,138.033,4
1,192010,True,01VzuxoBYMAJLObfU0w6dI,False,True,ADDICTIONS (FEAT. Tre' Amani),74,14,track,album,WASTELAND,2022,rap,0.889,0.489,10,-8.587,0,0.108,0.0209,1.78e-05,0.0814,0.843,93.039,4
2,224466,True,3drdWsJKiVCSQ2gKhd9BDT,False,True,Savior,75,5,track,album,Mr. Morale & The Big Steppers,2022,rap,0.605,0.692,8,-7.45,1,0.446,0.495,0.0,0.303,0.685,124.84,5
1,182533,True,2g3qKijfeHfDyM7Fmaoi5M,False,True,Blow,75,1,track,single,Blow,2022,rap,0.815,0.742,11,-4.896,0,0.245,0.0579,0.0,0.345,0.584,137.036,4
1,126507,True,3ATYEwUKUDn6IotwlfVaSl,False,True,Count on Me (Intro),71,1,track,album,Demons Protected By Angels,2022,rap,0.59,0.54,6,-6.862,1,0.1,0.677,0.000157,0.148,0.325,79.988,4
1,204909,True,3Fi4yOHkFTfVzOE7Ac3AgN,False,True,Raydar,73,2,track,album,The Forever Story,2022,rap,0.598,0.592,4,-7.607,0,0.381,0.0633,1.83e-06,0.1,0.471,156.903,4
1,229938,True,46b23Nj2UftnN8jSWz4VR5,False,True,Surround Sound (feat. 21 Savage & Baby Tate),74,6,track,album,The Forever Story,2022,rap,0.574,0.567,7,-7.126,0,0.465,0.164,0.0,0.258,0.526,75.965,4
1,185600,False,7qTaDOcld0VmBWXnkbUj45,False,True,Broadway Girls (feat. Morgan Wallen),71,18,track,album,7220 (Reloaded),2022,rap,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,4
1,187202,True,5tzEcVk8jFSBhTrO0ZYJdZ,False,True,I’m So Awesome,69,1,track,single,I’m So Awesome,2022,rap,0.908,0.606,7,-4.085,1,0.227,0.0549,0.0,0.422,0.147,108.053,4
1,247762,True,59DRBDlssFvtWDHsYwCa6q,False,True,F.N.F (Let's Go) - Remix,73,1,track,single,F.N.F. (Let's Go) [Remix],2022,rap,0.869,0.759,1,-4.886,1,0.262,0.00733,0.0,0.366,0.499,156.973,4
1,174750,True,0qjoeS8gwEFqf0ju66ledI,False,True,Sweet Little Lies,70,9,track,album,Beautiful Mind,2022,rap,0.656,0.679,10,-8.594,1,0.0598,0.014,0.0,0.101,0.27,159.978,4
1,111970,True,6r9xnueU24r4eoG3HXC87E,False,True,Bestie,73,12,track,album,BETTER THAN YOU,2022,rap,0.807,0.625,0,-6.67,1,0.351,0.0741,0.0,0.487,0.871,146.031,4
1,146440,True,02nTpchENdZ4Nm8AfTmrFv,False,True,Conceited,71,1,track,single,Conceited,2022,rap,0.978,0.683,8,-5.743,1,0.0981,0.0634,5.88e-05,0.523,0.419,118.041,4
1,146040,False,38KoNvv2irkAq695ZDBmW6,False,True,1st Degree Murder,68,2,track,single,First Draft,2022,rap,0.73,0.395,11,-5.329,0,0.0425,0.497,0.0,0.147,0.469,134.908,4
1,226093,False,7FlQk2gJ6TBrHHiidvdR2O,False,True,MAMIII,82,14,track,album,ESQUEMAS,2022,rap,0.836,0.703,4,-3.554,0,0.0657,0.0845,0.0,0.138,0.902,94.048,4
1,235500,True,0b7UwotRCrS7qBoLDjfvSY,False,True,U-Digg (feat. 42 Dugg & Veeze),73,1,track,single,U-Digg (feat. 42 Dugg & Veeze),2022,rap,0.824,0.583,1,-6.537,1,0.147,0.00253,0.0,0.266,0.154,147.496,4
1,154433,True,6vA7RdHmU23h3ygUPPFXz5,False,True,Ungrateful (feat. Key Glock),72,2,track,album,Traumazine,2022,rap,0.94,0.606,1,-5.826,1,0.195,0.0215,0.0,0.18,0.507,130.0,4
1,138319,True,28niVl6iodHnHpE1bCeJiV,False,True,Freestyle 2,72,14,track,album,X,2022,rap,0.636,0.705,1,-7.774,0,0.24,0.00402,0.0,0.105,0.679,95.921,5
1,169306,True,5RtOqP26S4KrWexNolBaQc,False,True,From Nothing,74,1,track,single,From Nothing,2022,rap,0.821,0.716,9,-6.514,1,0.301,0.0726,0.0,0.154,0.529,125.005,4
1,181355,True,5CI4P97F6XAwK1kGnFYC0k,False,True,Dead Shot (with Lil Uzi Vert),72,3,track,album,Demons Protected By Angels,2022,rap,0.832,0.646,1,-4.695,1,0.279,0.0408,0.0,0.117,0.355,151.168,4
1,226011,True,00imgaPlYRrMGn9o83hfmk,False,True,LOOSE CHANGE,73,2,track,album,WASTELAND,2022,rap,0.574,0.369,1,-8.931,0,0.0814,0.753,0.0,0.147,0.44,84.975,4
1,145245,True,6HW0HSK7j7FHeFlxqNdKR4,False,True,Haitian Scarface,71,1,track,single,Haitian Scarface,2022,rap,0.569,0.459,1,-6.354,0,0.355,0.0648,0.0,0.168,0.0649,107.253,5
1,238333,True,0ehikRZdaCWkqg5gd8ilMJ,False,True,Hall of Fame,72,1,track,single,Hall of Fame,2022,rap,0.86,0.69,1,-5.807,1,0.185,0.096,0.0,0.162,0.331,137.01,4
1,234899,True,4dFKEyGrwmIimMqwYleFOR,False,True,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",75,1,track,single,Super Freaky Girl (Queen Mix),2022,rap,0.88,0.777,2,-4.465,1,0.256,0.102,0.0,0.37,0.88,132.982,4
1,336924,False,28JBD8p18xNuOfyV7Cotdn,False,True,Massive,80,8,track,album,"Honestly, Nevermind",2022,rap,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,3
1,132018,True,6I5DkMtgMjN6k270nRwNEl,False,True,WAITRESS,73,1,track,single,WAITRESS,2022,rap,0.83,0.727,1,-5.338,1,0.0894,0.00473,0.0,0.251,0.247,145.901,4
1,132750,True,0UmMT7DNXCOJvSmXXGNG5b,False,True,Umm Hmm,72,3,track,album,The Last Slimeto,2022,rap,0.763,0.709,9,-5.748,1,0.199,0.00815,0.0,0.123,0.277,160.16,4
1,143346,True,6LoaYlv0bC1TyctuADqNFh,False,True,$uicideboy$ Were Better In 2015,72,11,track,album,"Sing Me a Lullaby, My Sweet Temptation",2022,rap,0.883,0.822,5,-4.029,0,0.108,0.0301,1.7e-06,0.111,0.327,110.024,4
1,169013,True,2IlT65thKQQw248mhk2PjQ,False,True,JACKIE BROWN,73,16,track,album,WASTELAND,2022,rap,0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,4
1,152612,True,1dp8aQANyTRKssDeAYPiZe,False,True,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),74,9,track,album,It's Almost Dry,2022,rap,0.594,0.679,7,-3.702,1,0.345,0.484,7.83e-06,0.114,0.66,106.726,5
1,193565,False,6Kfoo60npYPdvNxMPMiDpX,False,True,Wrapped Around Your Finger,73,4,track,album,Twelve Carat Toothache,2022,rap,0.744,0.628,2,-5.435,1,0.0287,0.0493,0.0,0.317,0.539,119.966,4
1,213288,True,557DLyFeg06jCV2cpT005C,False,True,Toxic,72,1,track,single,Toxic,2022,rap,0.688,0.478,10,-7.04,0,0.202,0.384,0.0,0.0975,0.444,99.998,4
1,309322,True,1BzXvBpIFWJgu0P8P6xmP4,False,True,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),72,1,track,album,D-Day: A Gangsta Grillz Mixtape,2022,rap,0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,4
1,158516,True,1TnfJHuRolxBBbweTa3qby,False,True,In Constant Sorrow,72,5,track,album,"Sing Me a Lullaby, My Sweet Temptation",2022,rap,0.707,0.672,6,-6.186,1,0.0864,0.113,1.03e-05,0.103,0.326,129.951,4
1,242823,True,3vZGtceCbJVh5aDT4XhE0p,False,True,2AM,72,16,track,album,Ctrl (Deluxe),2022,rap,0.504,0.267,9,-13.678,0,0.406,0.438,0.0,0.141,0.392,83.966,4
1,189320,True,0WA4APfzK7Y1pdzhvyhSwD,False,True,One Time (with Don Toliver feat. Future),73,6,track,album,Demons Protected By Angels,2022,rap,0.783,0.646,8,-5.787,1,0.0686,0.368,0.0,0.106,0.815,92.999,4
1,141166,True,0oPpchtgx4hZ2J246g5mqn,False,True,Home Ain't Home (feat. Rod Wave),71,13,track,album,The Last Slimeto,2022,rap,0.773,0.602,0,-6.777,1,0.173,0.424,0.0,0.125,0.553,82.055,4
1,329295,True,1REVvAphiSTJyKQ1fDpHa4,False,True,Purple Hearts,74,9,track,album,Mr. Morale & The Big Steppers,2022,rap,0.567,0.824,3,-6.973,0,0.296,0.167,2.65e-06,0.149,0.737,138.202,4
1,163764,True,2PljnVsnl2PRwCvfhbdQup,False,True,Plan B,72,1,track,single,Plan B,2022,rap,0.787,0.522,8,-5.872,1,0.463,0.0668,0.0,0.108,0.666,170.439,4
1,232843,False,4SSbtLDkepeOHAckM1FCBP,False,True,LOS APARATOS,83,1,track,single,LOS APARATOS,2022,rap,0.868,0.878,1,-3.294,1,0.038,0.0509,0.00052,0.0857,0.899,112.987,4
