,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
590,1,229360,True,2bJvI42r8EF3wxjOuDav4r,False,True,Time of Our Lives,81,4,track,album,Globalization,2014,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,Rap
591,1,52114,False,5BDTkNm8D43uQPIBaHxZ1O,False,True,G.D.F.R.,45,1,track,single,G.D.F.R.,2014,0.595,0.793,4,-8.685,1,0.0617,0.897,0.598,0.0753,0.975,74.905,Rap
592,1,272973,True,2gSVKxPDww9Eep5rdvtdem,False,True,My Way,74,5,track,album,Chocolate Starfish And The Hot Dog Flavored Water,2000,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,Rap
593,1,142212,True,0PT7nlpo11hYYyfnBgtilT,False,True,Nasty Freestyle,63,1,track,single,Nasty Freestyle,2015,0.779,0.472,11,-7.116,1,0.218,0.0577,0.0,0.114,0.412,135.051,Rap
598,1,176744,True,4T0ScSPdQKmGvruK7pavNP,False,True,"Flex (Ooh, Ooh, Ooh)",65,1,track,single,"Flex (Ooh, Ooh, Ooh) - Single",2015,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,Rap
599,1,220466,True,7e44z4wOjkllaD8eulUeMd,False,True,Truffle Butter,67,20,track,album,The Pinkprint (Deluxe Edition),2014,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,Rap
600,1,223973,True,0hy1SOTEn9ifXTzOwnCwEr,False,True,All Eyes on You (feat. Chris Brown & Nicki Minaj),69,4,track,album,Dreams Worth More Than Money,2015,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,Rap
601,1,252040,True,1bzM1cd6oqFozdr4wK6HdR,False,True,Blessings,64,2,track,album,Dark Sky Paradise,2015,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,Rap
606,1,196412,False,6VrQTLzzuyGIYjUDe4kAZk,False,True,Un Coco,88,18,track,album,Un Verano Sin Ti,2022,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-06,0.176,0.744,151.991,Rap
607,1,292593,True,5pfJsMwoRYKampPay8amX0,False,True,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",68,2,track,album,This Unruly Mess I've Made,2016,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,Rap
608,1,173182,True,6Zu3aw7FfjAF9WA0fA81Oq,False,True,Big Energy,78,1,track,single,Big Energy,2021,0.935,0.807,11,-3.838,0,0.114,0.0514,0.0,0.349,0.813,106.017,Rap
609,1,260453,True,5uqphUYsR45kPYplrYSAQh,False,True,Throw Sum Mo,65,8,track,album,SremmLife,2015,0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,Rap
610,1,161840,False,01z2fBGB8Hl3Jd3zXe4IXR,False,True,Come Back to Earth,74,1,track,album,Swimming,2018,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,Rap
611,1,192606,True,2qGfZAgDe1pV2y5xJAhi6R,False,True,Slime Belief,68,2,track,album,Realer,2018,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,Rap
