,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
270,2,217925,True,2G7V7zsVDxg1yRsu7Ew9RJ,False,True,In My Feelings,77,9,track,album,Scorpion,2018,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,Pop
271,1,260000,True,5WvAo7DNuPRmk4APhdPzi8,False,True,No Brainer,67,1,track,single,No Brainer,2018,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,Pop
272,1,170773,False,50ekLb1wXqwCalbH4onfGU,False,True,I’m a Raven (Shake Children),36,6,track,album,Lateness of Dancers,2014,0.502,0.504,1,-7.497,1,0.0275,0.102,0.0,0.282,0.866,170.438,Pop
277,1,218093,False,3ZFTkvIE7kyPt6Nu3PEa7V,False,True,Hips Don't Lie (feat. Wyclef Jean),84,3,track,album,"Oral Fixation, Vol. 2 (Expanded Edition)",2005,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,Pop
278,1,240506,False,2Za1AlJNvksouPPWbXpR2X,False,True,Good Old Days (feat. Kesha),71,6,track,album,GEMINI,2017,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,Pop
279,1,239835,True,285pBltuF7vW8TeWk8hdRR,False,True,Lucid Dreams,86,3,track,album,Goodbye & Good Riddance,2018,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,Pop
284,1,140666,True,4ZUpTMKPYFTfJqamWFU9Zv,False,True,IDGAF (with blackbear),76,7,track,album,Serotonin Dreams,2022,0.782,0.728,5,-5.93,1,0.0768,0.427,0.0,0.25,0.876,97.975,Pop
285,2,210746,True,3CA9pLiwRIGtUBiMjbZmRw,False,True,Nice For What,79,4,track,album,Scorpion,2018,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,Pop
286,1,244826,False,2x0WlnmfG39ZuDmstl9xfX,False,True,End Game,74,2,track,album,reputation,2017,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,Pop
291,1,231400,True,06u5LrUpbosQlQ1QJFhPpG,False,True,Drew Barrymore,73,4,track,album,Ctrl,2017,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,Pop
292,1,189466,False,2FY7b99s15jUprqC0M5NCT,False,True,Natural,83,1,track,album,Origins (Deluxe),2018,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,Pop
293,1,233712,False,7qiZfU4dY1lWllzX7mPBI3,False,True,Shape of You,86,4,track,album,÷ (Deluxe),2017,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,Pop
294,1,199440,False,7JJmb5XwzOO8jgpou264Ml,False,True,There's Nothing Holdin' Me Back,87,1,track,album,Illuminate (Deluxe),2017,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,Pop
295,1,220780,False,12GEpg2XOPyqk03JZEZnJs,False,True,It Ain’t Me (with Selena Gomez),67,1,track,single,It Ain't Me,2017,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,Pop
296,1,180066,False,2pIUpMhHL6L9Z5lnKxJJr9,False,True,Attention,88,1,track,single,NewJeans 1st EP 'New Jeans',2022,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,Pop
297,1,229360,False,6habFhsOp2NvshLv26DqMb,False,True,Despacito,81,9,track,album,VIDA,2019,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,Pop
298,1,188174,False,2cOUlop2ZakjOKe4WinesN,False,True,Slow Hands,76,4,track,album,Flicker (Deluxe),2017,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,Pop
299,1,247160,False,55n9yjI6qqXh5F2mYvUc2y,False,True,I Don’t Wanna Live Forever (Fifty Shades Darker),80,10,track,album,reputation Stadium Tour Surprise Song Playlist,2017,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,Pop
300,1,230240,False,0wI7QkCcs8FUQE1OkXUIqd,False,True,Scars To Your Beautiful,79,10,track,album,Know-It-All,2015,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,Pop
301,1,247160,False,6RUKPb4LETWmmr3iAEQktW,False,True,Something Just Like This,86,5,track,album,Memories...Do Not Open,2017,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,Pop
302,1,204502,False,4Ro98RCK90oHqqSZUnTFq5,False,True,Strip That Down,68,1,track,single,Strip That Down,2017,0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,Pop
303,1,144893,False,76IcptNYzwtx5YEo6Pa52P,False,True,Don’t You Wanna Know,52,3,track,album,Thoughtfully Reckless,2022,0.504,0.549,7,-9.109,0,0.165,0.0863,0.0,0.111,0.305,93.723,Pop
304,1,224000,True,5oO3drDxtziYU2H1X23ZIp,False,True,Love On The Brain,83,11,track,album,ANTI (Deluxe),2016,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,Pop
305,1,204346,False,0pqnGHJpmpxLKifKRmU6WP,False,True,Believer,88,4,track,album,Evolve,2017,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,Pop
306,1,226160,True,43bCmCI0nSgcT7QdMXY6LV,False,True,Side To Side,69,5,track,album,Dangerous Woman,2016,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,Pop
307,1,269186,False,3dhjNA0jGA8vHBQ1VdD6vV,False,True,I Feel It Coming,81,18,track,album,Starboy,2016,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,Pop
308,1,239293,False,1PSBzsahR2AKwLJgx8ehBj,False,True,Bad Things (with Camila Cabello),73,10,track,album,bloom,2017,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,Pop
309,1,260173,False,5E30LdtzQTGqRvNd7l6kG5,False,True,Daddy Issues,87,6,track,album,Wiped Out!,2015,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,Pop
310,1,219333,True,4Li2WHPkuyCdtmokzW2007,False,True,Ni**as In Paris,85,3,track,album,Watch The Throne (Deluxe),2011,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,Pop
311,1,150073,True,7EHOorGNbnzDGmJDFVOhcJ,False,True,I’m The One,64,12,track,album,Realer 2,2022,0.883,0.575,1,-7.293,1,0.173,0.0456,0.0,0.117,0.321,128.045,Pop
321,1,214801,False,7i2DJ88J7jQ8K7zqFX2fW8,False,True,Now Or Never,67,6,track,album,hopeless fountain kingdom (Deluxe),2017,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,Pop
322,1,211466,False,5uCax9HTNlzGybIStD3vDh,False,True,Say You Won't Let Go,85,2,track,album,Back from the Edge,2016,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,Pop
323,1,208733,False,0AS63m1wHv9n4VVRizK6Hc,False,True,Mercy,83,3,track,album,Illuminate (Deluxe),2017,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,Pop
324,1,251088,False,5knuzwU65gJK7IF5yJsuaW,False,True,Rockabye (feat. Sean Paul & Anne-Marie),76,1,track,single,Rockabye (feat. Sean Paul & Anne-Marie),2016,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,Pop
325,1,204664,True,45XhKYRRkyeqoW3teSOkCM,False,True,Wild Thoughts (feat. Rihanna & Bryson Tiller),66,4,track,album,Grateful,2017,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,Pop
326,1,230453,True,7MXVkk9YMctZqd1Srtv4MB,False,True,Starboy,90,1,track,album,Starboy,2016,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,Pop
327,1,163253,False,6QgjcU0zLnzq5OrUoSZ3OK,False,True,Feel It Still,77,4,track,album,Woodstock,2017,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,Pop
328,1,261153,False,6PCUP3dWmTjcTtXY02oFdT,False,True,Castle on the Hill,79,2,track,album,÷ (Deluxe),2017,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,Pop
329,1,250173,True,5tz69p7tJuGPeMGwNTxYuV,False,True,1-800-273-8255,78,10,track,album,Everybody,2017,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,Pop
330,1,222786,False,5lNuqFVMca4vPupY10cH0J,False,True,No Promises (feat. Demi Lovato),61,1,track,single,No Promises (feat. Demi Lovato),2017,0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,Pop
331,1,181880,False,4Ce37cRWvM1vIGGynKcs22,False,True,Starving,75,1,track,single,Starving,2016,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,Pop
332,1,225983,False,6b8Be6ljOzmkOmFslEb23P,False,True,24K Magic,80,1,track,album,24K Magic,2016,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,Pop
337,1,233901,True,3B54sVLJ402zGa6Xm4YGNe,False,True,Unforgettable,82,2,track,album,Jungle Rules,2017,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,Pop
338,1,202735,False,6zSpb8dQRaw0M1dK8PBwQz,False,True,Cold Heart - PNAU Remix,89,1,track,single,Cold Heart (PNAU Remix),2021,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,Pop
339,1,230266,False,0jdny0dhgjUwoIp5GkqEaA,False,True,Praying,71,5,track,album,Rainbow,2017,0.543,0.39,10,-7.202,1,0.0322,0.489,0.0,0.111,0.303,73.415,Pop
340,1,217603,True,0SuLAslEMFZAXf0SwY7syi,False,True,All Time Low,69,3,track,album,The Human Condition,2016,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,Pop
341,1,211853,False,1P17dC1amhFzptugyAO7Il,False,True,Look What You Made Me Do,80,6,track,album,reputation,2017,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,Pop
342,1,120308,False,4UG2Fm0E98LhE2dlNxiAXx,False,True,this is what falling in love feels like,83,1,track,single,this is what falling in love feels like,2021,0.424,0.438,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,Pop
343,1,165386,False,7mldq42yDuxiUNn08nvzHO,False,True,Body Like A Back Road,72,1,track,single,Body Like A Back Road,2017,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,Pop
344,1,237733,False,7qvxFz3JodM0A7xEM7k3YD,False,True,Chained To The Rhythm,70,9,track,album,Witness (Deluxe),2017,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,Pop
345,1,232852,False,0qvzXomUDJVaUboy2wMfiS,False,True,This Town,81,2,track,album,Flicker (Deluxe),2017,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,Pop
346,1,269600,False,0Qh38w01QRXK6KHIv0e3hb,False,True,What About Us,75,4,track,album,Beautiful Trauma,2017,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,Pop
347,1,175889,False,0ARKW62l9uWIDYMZTUmJHF,False,True,Shut Down,89,2,track,album,BORN PINK,2022,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058,Pop
348,1,212066,False,0nnwn7LWHCAu09jfuH1xTA,False,True,Slide,71,2,track,album,Dizzy up the Girl,1998,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,Pop
349,1,240439,False,4jL6WWKFDqCOPo2hC3VhSS,False,True,Water Under the Bridge,69,6,track,album,25,2015,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,Pop
350,1,233720,False,50kpGaPAhYJ3sGmk6vplg0,False,True,Love Yourself,85,5,track,album,Purpose (Deluxe),2015,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,Pop
351,1,211666,False,3S4px9f4lceWdKf0gWciFu,False,True,Cheap Thrills,71,6,track,album,This Is Acting (Deluxe Version),2016,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,Pop
352,2,209453,False,40XeGNGFchGYw7y0ue1GiG,False,True,Don’t Let Me Down - First Rooftop Performance,60,12,track,album,Let It Be (Super Deluxe),2021,0.455,0.502,4,-7.539,1,0.0493,0.699,0.000156,0.094,0.674,163.347,Pop
353,1,202333,False,3CRDbSIZ4r5MsZ0YwxuEkn,False,True,Stressed Out,85,2,track,album,Blurryface,2015,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,Pop
354,1,197933,True,1MtUq6Wp1eQ8PC6BbPCj8P,False,True,I Took A Pill In Ibiza - Seeb Remix,74,13,track,album,"At Night, Alone.",2016,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,Pop
355,1,222160,False,0azC730Exh71aQlOt9Zj3y,False,True,This Is What You Came For,82,1,track,single,This Is What You Came For,2016,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,Pop
356,1,173986,False,1zi7xx7UVEFkmKfv06H8x0,False,True,One Dance,86,12,track,album,Views,2016,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,Pop
357,1,186017,True,4VHkjPgAis9JNfc1URn7zZ,False,True,Sorry Bout That,75,2,track,album,4L,2021,0.73,0.643,6,-7.811,0,0.0984,8.47e-05,0.0,0.203,0.492,141.961,Pop
358,1,214506,False,2Z8WuEywRWYTKe1NybPQEW,False,True,Ride,83,3,track,album,Blurryface,2015,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,Pop
359,1,223725,False,1ksBnjQFB8NivbG3JYQsuQ,False,True,Can’t Stop the Feeling,44,15,track,album,"Cover Sessions, Vol. 4",2017,0.756,0.405,5,-7.02,1,0.0539,0.428,0.0,0.0847,0.43,113.35,Pop
360,1,191638,False,1mw0RgNXIpYRyyCdBQbLgA,False,True,Love Of My Life,83,13,track,album,Harry's House,2022,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,Pop
361,1,202746,True,0PDUDa38GO8lMxLCRc4lL1,False,True,PILLOWTALK,78,2,track,album,Mind Of Mine (Deluxe Edition),2016,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,Pop
362,1,219146,True,76hfruVvmfQbw0eYn1nmeC,False,True,Cake By The Ocean,83,3,track,album,DNCE,2016,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,Pop
363,1,187973,False,3QGsuHI8jO1Rx4JWLUh9jd,False,True,Treat You Better,84,4,track,album,Illuminate,2017,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,Pop
364,1,214480,False,4tCtwWceOPWzenK2HAIJSb,False,True,Work from Home (feat. Ty Dolla $ign),76,2,track,album,7/27 (Deluxe),2016,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,Pop
365,1,251466,True,40YcuQysJ0KlGQTeGUosTC,False,True,"Me, Myself & I",78,3,track,album,When It's Dark Out,2015,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,Pop
366,1,190534,True,2r6OAV3WsYtXuXjvJ1lIDi,False,True,Hello (feat. A Boogie Wit da Hoodie),79,30,track,album,Shoot For The Stars Aim For The Moon (Deluxe),2020,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,Pop
367,1,185360,False,7zsXy7vlHdItvUSH8EwQss,False,True,Cold Water,69,1,track,single,Cold Water,2016,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,Pop
372,1,235946,False,6RUhbFEhrvGISaQ8u2j2JN,False,True,Dangerous Woman,69,2,track,album,Dangerous Woman,2016,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,Pop
373,1,237300,False,5kqIPrATaCc2LqxVWzQGbk,False,True,7 Years,81,1,track,album,Lukas Graham,2016,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,Pop
374,1,95466,True,3GVkPk8mqxz0itaAriG1L7,False,True,Everybody Dies In Their Nightmares,85,4,track,album,17,2017,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,Pop
375,1,185733,False,6dGnYIeXmHdcikdzNNDMm2,False,True,Here Comes The Sun - Remastered 2009,83,7,track,album,Abbey Road (Remastered),1969,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,Pop
376,1,200680,False,1LoriJC05IrHIDwj3q0KC1,False,True,Hands To Myself,65,3,track,album,Revival (Deluxe),2015,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,Pop
377,1,223078,False,0t7fVeEJxO2Xi4H2K5Svc9,False,True,Send My Love (To Your New Lover),74,2,track,album,25,2015,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,Pop
378,1,195920,False,6i0V12jOa3mr6uu4WYhUBr,False,True,Heathens,82,1,track,single,Heathens,2016,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,Pop
379,1,213427,False,6hmhG1b4LEyNuashVvuIAo,False,True,Never Forget You,74,7,track,album,So Good,2017,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,Pop
380,1,207761,False,6ZtiywT2Qm50a1uR0jlY35,False,True,"Sit Still, Look Pretty",69,8,track,album,"Sit Still, Look Pretty",2016,0.846,0.734,2,-3.601,1,0.108,0.286,8.27e-05,0.425,0.717,90.98,Pop
381,1,215413,False,7K5dzhGda2vRTaAWYI3hrb,False,True,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",70,1,track,single,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,Pop
386,1,191368,False,7fPyCCiXVwbzPQ1MtoUChl,False,True,Hide Away,63,6,track,album,"Sit Still, Look Pretty",2016,0.884,0.826,11,-3.672,0,0.0853,0.222,2.29e-06,0.0651,0.465,94.997,Pop
387,1,268434,True,7eBqSVxrzQZtK2mmgRG6lC,False,True,Murder On My Mind,79,13,track,album,I AM YOU,2018,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,Pop
388,1,217706,False,37FXw5QGFN7uwwsLy8uAc0,False,True,We Don't Talk Anymore (feat. Selena Gomez),70,5,track,album,Nine Track Mind,2016,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,Pop
389,1,260533,False,13HVjjWUZFaWilh2QUJKsP,False,True,Let It Go,71,3,track,album,Chaos And The Calm,2014,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,Pop
390,1,234909,True,5WI2ltQIdwgzf1SNE76JyR,False,True,Never Be Like You (feat. Kai),68,2,track,album,Skin,2016,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,Pop
391,1,225053,False,2YlZnw2ikdb837oKMKjBkW,False,True,Like I'm Gonna Lose You (feat. John Legend),79,6,track,album,Title (Deluxe),2015,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,Pop
392,1,251033,True,7vRriwrloYVaoAe3a9wJHe,False,True,"i hate u, i love u (feat. olivia o'brien)",78,6,track,album,us,2016,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,Pop
393,1,235320,True,2wAJTrFhCnQyNSD3oUgTZO,False,True,Work Out,81,16,track,album,Cole World: The Sideline Story,2011,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,Pop
394,1,194453,False,7soJgKhQTO8hLP2JPRkL5O,False,True,One Call Away,67,1,track,album,Nine Track Mind,2016,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,Pop
399,1,292799,True,68Dni7IE4VyPkTOH9mRWHr,False,True,No Role Modelz,88,9,track,album,2014 Forest Hills Drive,2014,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,Pop
400,1,267066,False,0wwPcA6wtMf6HUMpIRdeP7,False,True,Hotline Bling,79,20,track,album,Views,2016,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,Pop
401,1,213593,True,2JvzF1RMd7lE3KmFlsyZD8,False,True,MIDDLE CHILD,81,1,track,single,MIDDLE CHILD,2019,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,Pop
402,1,188493,False,0bmm9xZUJQDR1tBhWtIXVM,False,True,Wild Things,65,6,track,album,Know-It-All,2015,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,Pop
403,1,269666,True,32OlwWuMpZ6b0aN2RZOeMS,False,True,Uptown Funk (feat. Bruno Mars),84,4,track,album,Uptown Special,2015,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,Pop
404,1,199080,False,4kbj5MwxO1bq9wjT5g9HaA,False,True,Shut Up and Dance,84,3,track,album,TALKING IS HARD,2014,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,Pop
405,1,201106,False,2TZu0eg6gBNwbqPyzSDqnf,False,True,Can’t Feel My Face,42,4,track,album,"Punk Goes Pop, Vol. 7",2017,0.43,0.856,9,-6.301,0,0.0549,0.000997,0.0,0.273,0.295,108.091,Pop
406,1,211933,False,273dCMFseLcVsoSWx59IoE,False,True,Bad Blood,68,8,track,album,1989,2014,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,Pop
407,1,231826,False,1p80LdxRV74UKvL8gnD7ky,False,True,Blank Space,76,2,track,album,1989,2014,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,Pop
408,1,180386,True,7KA4W4McWYRpgf0fWsJZWB,False,True,See You Again (feat. Kali Uchis),85,4,track,album,Flower Boy,2017,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,Pop
409,1,253520,False,0Cy7wt6IlRfBPHXXjmZbcP,False,True,Love Me Like You Do,80,17,track,compilation,Fifty Shades Freed (Original Motion Picture Soundtrack),2018,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,Pop
410,1,281560,False,34gCuhDGsG4bRPIf9bb02f,False,True,Thinking out Loud,84,11,track,album,x (Deluxe Edition),2014,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,Pop
411,1,588139,True,3EG9FJ0ToLfgnc1IG2Z1wz,False,True,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),77,10,track,album,CALL ME IF YOU GET LOST,2021,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,Pop
412,1,231000,False,4lIxdJw6W3Fg4vUIYCB0S5,False,True,Style,75,3,track,album,1989,2014,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,Pop
413,1,221280,False,578Eooad7oUyn4stovZiPg,False,True,Good For You,64,6,track,album,Revival (Deluxe),2015,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,Pop
414,1,180560,False,023OVLNzXhX0j7CxswUt6D,False,True,Cheerleader - Felix Jaehn Remix Radio Edit,68,1,track,album,Me 4 U,2015,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,Pop
415,1,192560,False,5b2bu6yyATC1zMXDGScJ2d,False,True,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",63,10,track,album,Listen (Deluxe),2014,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,Pop
416,1,153693,False,1qRA5BS78u3gME0loMl9AA,False,True,For What It's Worth,78,1,track,album,Buffalo Springfield,1966,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,Pop
417,1,122338,False,1aXV8GrmQLvgoFtBPERP7E,False,True,Jealous,84,1,track,single,Jealous,2019,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,Pop
418,1,238426,True,2tpfxAXiI52znho4WE3XFA,False,True,Talking Body,68,4,track,album,Queen Of The Clouds,2014,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,Pop
419,1,241693,False,1CS7Sd1u5tWkstBhpssyjP,False,True,Take Me to Church,77,1,track,album,Hozier (Expanded Edition),2014,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,Pop
420,1,277680,True,4frLb7nWtsz2ymBE6k2GRP,False,True,Earned It (Fifty Shades Of Grey),76,9,track,album,Beauty Behind The Madness,2015,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,Pop
421,1,258986,False,1HNkqx9Ahdgi1Ixy2xkKkL,False,True,Photograph,85,6,track,album,x (Deluxe Edition),2014,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,Pop
422,1,227480,False,7x5xYW5W42OGPAdHUyyguy,False,True,Locked Away (feat. Adam Levine),79,2,track,album,What Dreams Are Made Of,2015,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,Pop
423,1,229360,True,2bJvI42r8EF3wxjOuDav4r,False,True,Time of Our Lives,81,4,track,album,Globalization,2014,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,Pop
424,1,214739,True,3uwnnTQcHM1rDqSfA4gQNz,False,True,Cool for the Summer,82,2,track,album,Confident,2015,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,Pop
425,1,250285,False,66hayvUbTotekKU3H4ta1f,False,True,Where Are Ü Now (with Justin Bieber),75,9,track,album,Skrillex and Diplo present Jack Ü,2015,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,Pop
430,1,201875,False,4RYQQajHToempAp8DhWasp,False,True,I’m Not The Only One,35,3,track,album,Selfies on Kodachrome,2015,0.347,0.659,5,-5.289,1,0.0717,0.55,2.41e-06,0.192,0.648,201.044,Pop
431,1,242253,True,7fBv7CLKzipRk6EC6TWHOB,False,True,The Hills,88,5,track,album,Beauty Behind The Madness,2015,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,Pop
432,1,220433,False,1Ov37jtRQ2YNAe8HzfczkL,False,True,Wildest Dreams (Taylor's Version),83,1,track,single,Wildest Dreams (Taylor's Version),2021,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,Pop
