,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
927,1,204013,False,37f4ITSlgPX81ad2EvmVQr,False,True,Fight Song,78,5,track,album,Wildfire,2016,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,Hot 100
928,1,182666,False,6gj08XDlv9Duc2fPOxUmVD,False,True,Lips Are Movin,71,11,track,album,Title (Deluxe),2015,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,Hot 100
929,1,226580,True,0fgZUSa7D7aVvv3GfO0A1n,False,True,Post to Be (feat. Chris Brown & Jhene Aiko),71,2,track,album,Sex Playlist,2014,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,Hot 100
930,1,199263,False,4MflGTO2ZTcSQ12bWcyRgI,False,True,"Honey, I'm Good.",73,1,track,album,Magazines Or Novels,2014,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,Hot 100
931,1,201875,False,4RYQQajHToempAp8DhWasp,False,True,I’m Not The Only One,35,3,track,album,Selfies on Kodachrome,2015,0.347,0.659,5,-5.289,1,0.0717,0.55,2.41e-06,0.192,0.648,201.044,Hot 100
932,1,221280,False,578Eooad7oUyn4stovZiPg,False,True,Good For You,64,6,track,album,Revival (Deluxe),2015,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,Hot 100
937,1,231000,False,4lIxdJw6W3Fg4vUIYCB0S5,False,True,Style,75,3,track,album,1989,2014,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,Hot 100
938,1,192560,False,5b2bu6yyATC1zMXDGScJ2d,False,True,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",63,10,track,album,Listen (Deluxe),2014,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,Hot 100
939,1,52114,False,5BDTkNm8D43uQPIBaHxZ1O,False,True,G.D.F.R.,45,1,track,single,G.D.F.R.,2014,0.595,0.793,4,-8.685,1,0.0617,0.897,0.598,0.0753,0.975,74.905,Hot 100
940,1,258986,False,1HNkqx9Ahdgi1Ixy2xkKkL,False,True,Photograph,85,6,track,album,x (Deluxe Edition),2014,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,Hot 100
941,1,238426,True,2tpfxAXiI52znho4WE3XFA,False,True,Talking Body,68,4,track,album,Queen Of The Clouds,2014,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,Hot 100
942,1,122338,False,1aXV8GrmQLvgoFtBPERP7E,False,True,Jealous,84,1,track,single,Jealous,2019,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,Hot 100
943,1,229360,True,2bJvI42r8EF3wxjOuDav4r,False,True,Time of Our Lives,81,4,track,album,Globalization,2014,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,Hot 100
944,1,227480,False,7x5xYW5W42OGPAdHUyyguy,False,True,Locked Away (feat. Adam Levine),79,2,track,album,What Dreams Are Made Of,2015,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,Hot 100
949,1,188238,False,78TTtXnFQPzwqlbtbwqN0y,False,True,FourFiveSeconds,78,1,track,single,FourFiveSeconds,2015,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,Hot 100
950,1,228360,False,04aAxqtGp5pv12UXAg4pkq,False,True,Centuries,81,3,track,album,American Beauty/American Psycho,2015,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,Hot 100
951,1,272973,True,2gSVKxPDww9Eep5rdvtdem,False,True,My Way,74,5,track,album,Chocolate Starfish And The Hot Dog Flavored Water,2000,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,Hot 100
952,1,243706,False,6DEaND0SHv3sC11xobZLiy,False,True,Take Your Time,67,1,track,album,Montevallo,2014,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,Hot 100
962,1,284413,False,7taXl2C2594pF4gjumrF4W,False,True,I Don't F**k With You,40,4,track,album,Dark Sky Paradise (Deluxe),2015,0.815,0.724,1,-5.658,1,0.0712,0.0385,0.0,0.334,0.366,97.957,Hot 100
963,1,219305,True,0NTMtAO2BV4tnGvw9EgBVq,False,True,Bitch Better Have My Money,74,1,track,single,Bitch Better Have My Money,2015,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,Hot 100
964,1,176744,True,4T0ScSPdQKmGvruK7pavNP,False,True,"Flex (Ooh, Ooh, Ooh)",65,1,track,single,"Flex (Ooh, Ooh, Ooh) - Single",2015,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,Hot 100
965,1,142212,True,0PT7nlpo11hYYyfnBgtilT,False,True,Nasty Freestyle,63,1,track,single,Nasty Freestyle,2015,0.779,0.472,11,-7.116,1,0.218,0.0577,0.0,0.114,0.412,135.051,Hot 100
966,1,257200,False,5S9lfZu1YF8xKkgSsqL2Bd,False,True,Elastic Heart,67,8,track,album,1000 Forms Of Fear (Deluxe Version),2015,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,Hot 100
967,1,214739,True,3uwnnTQcHM1rDqSfA4gQNz,False,True,Cool for the Summer,82,2,track,album,Confident,2015,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,Hot 100
968,1,195200,False,0fYVliAYKHuPmECRs1pbRf,False,True,Renegades,76,2,track,album,VHS,2015,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,Hot 100
969,1,251989,True,7aXuop4Qambx5Oi3ynsKQr,False,True,I Don't Mind (feat. Juicy J),68,1,track,single,I Don't Mind (feat. Juicy J),2014,0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974,Hot 100
970,1,236133,False,5J4ZkQpzMUFojo1CtAZYpn,False,True,Love Me Harder,78,9,track,album,My Everything (Deluxe),2014,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,Hot 100
975,1,247266,False,57kR5SniQIbsbVoIjjOUDa,False,True,You Know You Like It,70,1,track,single,You Know You Like It,2014,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,Hot 100
976,1,211573,False,5PUawWFG1oIS2NwEcyHaCr,False,True,Uma Thurman,69,5,track,album,American Beauty/American Psycho,2015,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,Hot 100
977,2,213506,False,02M6vucOvmRfMxTXDUwRXu,False,True,7/11,70,1,track,album,BEYONCÉ [Platinum Edition],2014,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,Hot 100
978,1,227373,False,6wJwkMo278iWVlWl1XQ4WA,False,True,The Heart Wants What It Wants,72,1,track,single,The Heart Wants What It Wants,2014,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,Hot 100
979,1,193320,False,11qh54D0PKkBwelpDxxiEU,False,True,Girl Crush,70,5,track,album,Pain Killer,2014,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,Hot 100
980,1,248200,True,6ihObRBTB8xdSH2mlERtOX,False,True,Slow Motion,66,17,track,album,Juve The Great,2003,0.713,0.734,0,-4.894,0,0.325,0.548,0.0,0.0687,0.89,172.872,Hot 100
981,1,192120,False,2K87XMYnUMqLcX3zvtAF4G,False,True,Drag Me Down,81,2,track,album,Made In The A.M. (Deluxe Edition),2015,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,Hot 100
982,1,220466,True,7e44z4wOjkllaD8eulUeMd,False,True,Truffle Butter,67,20,track,album,The Pinkprint (Deluxe Edition),2014,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,Hot 100
983,1,197266,False,7xoUc6faLbCqZO6fQEYprd,False,True,One Last Time,83,3,track,album,My Everything (Deluxe),2014,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,Hot 100
984,1,139246,True,1smeI4gqEuepGWxlSw3tnC,False,True,"New Chains, Same Shackles",70,3,track,single,KILL YOURSELF Part XIII: The Atlantis Saga,2017,0.7,0.56,2,-6.163,1,0.0733,0.09,0.0,0.111,0.328,100.035,Hot 100
985,1,223973,True,0hy1SOTEn9ifXTzOwnCwEr,False,True,All Eyes on You (feat. Chris Brown & Nicki Minaj),69,4,track,album,Dreams Worth More Than Money,2015,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,Hot 100
986,1,200080,True,4scpF6J5uMBvoh6sFB7EL1,False,True,No Type,73,10,track,album,SremmLife,2015,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,Hot 100
987,1,204280,False,3JvrhDOgAt6p7K8mDyZwRd,False,True,Riptide,80,4,track,album,Dream Your Life Away (Special Edition),2014,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,Hot 100
988,1,226000,True,3G7XYAwtxtoGK7fAm4IlD9,False,True,Classic Man (feat. Roman GianArthur),60,1,track,single,Classic Man (feat. Roman GianArthur),2015,0.79,0.585,8,-6.058,1,0.0348,0.185,0.0,0.292,0.585,94.072,Hot 100
989,1,184226,False,3cU2wBxuV6nFiuf6PJZNlC,False,True,Dear Future Husband,74,3,track,album,Title (Deluxe),2015,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,Hot 100
990,1,190453,False,7rl1z4j7MurMDnn9rHh4M2,False,True,Marvin Gaye (feat. Meghan Trainor),60,3,track,album,Nine Track Mind,2016,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,Hot 100
995,1,218506,False,416MsJxvxSKY96DCmbJIRs,False,True,The Hanging Tree,64,11,track,album,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),2014,0.213,0.0743,9,-18.071,0,0.0408,0.344,3.45e-05,0.212,0.145,53.863,Hot 100
996,1,196412,False,6VrQTLzzuyGIYjUDe4kAZk,False,True,Un Coco,88,18,track,album,Un Verano Sin Ti,2022,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-06,0.176,0.744,151.991,Hot 100
997,1,219535,False,64GRDrL1efgXclrhVCeuA0,False,True,Lay Me Down,74,23,track,album,In The Lonely Hour (Drowning Shadows Edition),2015,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,Hot 100
998,1,450226,False,64sn7wgJfeQKY3Jisnl59w,False,True,Tuesday's Gone,66,2,track,album,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973,0.232,0.615,9,-8.636,1,0.0295,0.0778,5.68e-06,0.0601,0.41,146.488,Hot 100
999,1,181080,False,4OjuzM3rTWp3q60mEldNSF,False,True,Hit the Quan - Original Version,58,1,track,single,Hit the Quan,2015,0.741,0.488,8,-8.253,1,0.362,0.000235,0.0,0.0488,0.625,160.018,Hot 100
1004,1,190240,False,1TwLKNsCnhi1HxbIi4bAW0,False,True,House Party,72,3,track,album,Montevallo,2014,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,Hot 100
1005,1,225226,True,0k6DnZMLoEUH8NGD5zh2SE,False,True,Ayo,72,3,track,album,Fan of A Fan The Album (Expanded Edition),2015,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,Hot 100
1006,1,190586,False,5g15o2Sm55Hn9ShK5yEXgp,False,True,Kick The Dust Up,66,1,track,album,Kill The Lights (Deluxe),2015,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,Hot 100
1007,1,252040,True,1bzM1cd6oqFozdr4wK6HdR,False,True,Blessings,64,2,track,album,Dark Sky Paradise,2015,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,Hot 100
1008,1,200733,False,2ixsaeFioXJmMgkkbd4uj1,False,True,Budapest,79,2,track,album,Wanted on Voyage (Expanded Edition),2014,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,Hot 100
1013,1,198733,False,7FC9Lng8iXU081lbigu8m8,False,True,Heartbeat Song,66,1,track,album,Piece By Piece (Deluxe Version),2015,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,Hot 100
1014,1,153190,False,6I3mqTwhRpn34SLVafSH7G,False,True,Ghost,89,11,track,album,Justice,2021,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,Hot 100
1015,1,206666,False,7hOfyNuj2dLc0HAEYVDIYS,False,True,El Perdón - Forgiveness,52,25,track,album,Fénix,2017,0.736,0.719,8,-3.839,1,0.0357,0.256,0.0,0.0909,0.656,90.013,Hot 100
1016,1,296520,True,0Fs9cdPDhptWEDJmiCbkEW,False,True,She Knows (feat. Amber Coffman & Cults),83,8,track,album,Born Sinner (Deluxe Version),2013,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,Hot 100
1017,1,161840,False,01z2fBGB8Hl3Jd3zXe4IXR,False,True,Come Back to Earth,74,1,track,album,Swimming,2018,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,Hot 100
1018,1,212640,False,22mek4IiqubGD9ctzxc69s,False,True,How Deep is Your Love (feat. Disciples),77,1,track,single,How Deep is Your Love (feat. Disciples),2015,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,Hot 100
1019,1,215672,False,5jrdCoLpJSvHHorevXBATy,False,True,Dark Horse,76,6,track,album,PRISM (Deluxe),2013,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,Hot 100
1020,1,269560,False,3U4isOIWM3VvDubwSI3y7a,False,True,All of Me,85,6,track,album,Love In The Future (Expanded Edition),2013,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,Hot 100
1025,1,177685,True,6g6A7qNhTfUgOSH7ROOxTD,False,True,Talk Dirty (feat. 2 Chainz),66,1,track,album,Talk Dirty,2013,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,Hot 100
1026,1,224840,False,6RtPijgfPKROxEzTHNRiDp,False,True,Rude,81,1,track,album,Don't Kill the Magic,2014,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,Hot 100
1027,1,244000,True,0sY6ZUTh4yoctD8VIXz339,False,True,champagne problems,79,2,track,album,evermore,2020,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,Hot 100
1028,1,204160,False,3cHyrEgdyYRjgJKSOiOtcS,False,True,Timber (feat. Ke$ha),82,13,track,album,Global Warming: Meltdown (Deluxe Version),2012,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,Hot 100
1029,1,214147,False,3gbBpTdY8lnQwqxNCcf795,False,True,Pompeii,74,1,track,album,Bad Blood,2013,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,Hot 100
1030,1,245866,False,1fidCEsYlaVE3pHwKCvpFZ,False,True,Am I Wrong,78,2,track,album,Black Star Elephant,2014,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,Hot 100
1031,1,213733,False,67awxiNHNyjMXhVgsHuIrs,False,True,Turn Down for What,71,1,track,single,Turn Down for What,2013,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,Hot 100
1032,1,250188,True,48RrDBpOSSl1aLVCalGl5C,False,True,The Monster,77,12,track,album,The Marshall Mathers LP2,2013,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,Hot 100
1033,1,193058,False,3G6hD9B2ZHOsgf4WfNu7X1,False,True,Team,78,6,track,album,Pure Heroine,2013,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,Hot 100
1050,1,245493,False,4nVBt6MZDDP6tRVdQTgxJg,False,True,Story of My Life,83,2,track,album,Midnight Memories (Deluxe),2013,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,Hot 100
1051,1,209423,True,7pNC5ZIKtwUK0ReSpM3P9f,False,True,Black Widow,66,10,track,album,The New Classic,2014,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,Hot 100
1052,1,255866,False,1DunhgeZSEgWiIYbHqXl0c,False,True,Latch,72,3,track,album,Settle (Deluxe),2013,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,Hot 100
1053,1,189960,False,4gbVRS8gloEluzf0GzDOFc,False,True,Maps,83,1,track,album,V,2014,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,Hot 100
1054,1,178426,False,1BxfuPKGuaTgP7aM0Bbdwr,False,True,Cruel Summer,85,2,track,album,Lover,2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,Hot 100
1055,1,169866,False,0Y1MWB026LYxGvhq4EcMiC,False,True,Boom Clap,60,6,track,album,SUCKER,2014,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,Hot 100
1056,1,323480,True,6jG2YzhxptolDzLHTGLt7S,False,True,Drunk in Love (feat. Jay-Z),72,3,track,album,BEYONCÉ [Platinum Edition],2014,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,Hot 100
1057,1,260240,True,794F99D5BQHS5ZGRXAs7I5,False,True,Anaconda,68,12,track,album,The Pinkprint (Deluxe),2014,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,Hot 100
1058,1,214840,False,12KUFSHFgT0XCoiSlvdQi4,False,True,Break Free,76,5,track,album,My Everything (Deluxe),2014,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,Hot 100
1059,1,243413,False,32lm3769IRfcnrQV11LO4E,False,True,Bailando - Spanish Version,69,3,track,album,SEX AND LOVE (Deluxe),2014,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,Hot 100
1060,1,268856,False,5jfhLCSIFUO4ndzNRh4w4G,False,True,"Burn, Burn, Burn",77,1,track,single,"Burn, Burn, Burn",2022,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,Hot 100
1061,1,193295,False,2sLwPnIP3CUVmIuHranJZU,False,True,Wiggle (feat. Snoop Dogg),59,2,track,album,Talk Dirty,2013,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,Hot 100
1062,1,227833,False,3s4U7OHV7gnj42VV72eSZ6,False,True,Rather Be (feat. Jess Glynne),73,1,track,single,Rather Be (feat. Jess Glynne),2014,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,Hot 100
1063,1,129829,True,2CaSCI1tuGkl94MjQ13yAH,False,True,Tell Me You Love Me Even Though You Don’t,7,10,track,album,Emo Savage 2,2019,0.674,0.577,4,-7.004,0,0.288,0.389,0.0,0.115,0.559,148.149,Hot 100
1064,1,215110,False,01TyFEZu6mHbffsVfxgrFn,False,True,Show Me How,79,1,track,single,Show Me How,2018,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,Hot 100
1069,1,688453,True,3nB82yGjtbQFSU0JLAwLRH,False,True,Not a Bad Thing,57,11,track,album,The 20/20 Experience - 2 of 2 (Deluxe),2013,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,Hot 100
1074,1,160565,True,6LUr2QQla9sLekmdfJvDOS,False,True,Ain’t It Funny,52,1,track,single,Ain’t It Funny,2022,0.508,0.497,5,-7.594,0,0.262,0.0142,2.93e-05,0.134,0.142,98.186,Hot 100
1075,1,220906,False,2TR7A4ulH9R1PNwMyd8o8U,False,True,This Is How We Roll,71,12,track,album,Here's To The Good Times...This Is How We Roll,2013,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,Hot 100
1076,1,175426,False,6FE2iI43OZnszFLuLtvvmg,False,True,Classic,82,2,track,album,MKTO,2012,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,Hot 100
1077,1,267866,False,0FDzzruyVECATHXKHFs9eJ,False,True,A Sky Full of Stars,84,8,track,album,Ghost Stories,2014,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,Hot 100
1078,1,220226,False,1y4eb6hmAvsqlDOl3fx9kk,False,True,Hot N Cold,71,7,track,album,One Of The Boys,2008,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,Hot 100
1083,1,312626,True,0Z2J91b2iTGLVTZC4fKgxf,False,True,Hit 'Em Up - Single Version,82,12,track,compilation,Greatest Hits,1998,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,Hot 100
1088,1,236093,False,5G47DlluL671zo0k3OhoSm,False,True,My Hitta,32,1,track,single,My Hitta,2013,0.764,0.504,10,-6.781,0,0.106,0.135,0.0,0.143,0.678,85.545,Hot 100
1089,1,237626,False,13P5rwmk2EsoFRIz9UCeh9,False,True,Cool Kids,78,3,track,album,Talking Dreams (Deluxe Edition),2013,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,Hot 100
1090,1,255093,False,4lhqb6JvbHId48OUJGwymk,False,True,Hey Brother,78,3,track,album,True,2013,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,Hot 100
1091,1,217419,False,5KONnBIQ9LqCxyeSPin26k,False,True,Trumpets,65,3,track,album,Talk Dirty,2013,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,Hot 100
1096,1,226866,False,03fT3OHB9KyMtGMt2zwqCT,False,True,Play It Again,76,9,track,album,Crash My Party,2013,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,Hot 100
1097,1,214653,False,57JVGBtBLCfHw2muk5416J,False,True,Another One Bites The Dust - Remastered 2011,74,3,track,album,The Game (Deluxe Remastered Version),1980,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,Hot 100
1098,1,167480,False,69AIpwGNLxr4qS1X5ynx60,False,True,Buy Dirt,80,2,track,album,Buy Dirt,2021,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,Hot 100
1099,1,224226,False,5BJSZocnCeSNeYMj3iVqM7,False,True,Love Runs Out,65,2,track,album,Native,2014,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022,Hot 100
1100,1,242013,True,4AYX69oFP3UOS1CFmV9UfO,False,True,Bottoms Up (feat. Nicki Minaj),73,5,track,album,"Passion, Pain & Pleasure (Deluxe Version)",2010,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,Hot 100
1101,1,206166,False,3DmW6y7wTEYHJZlLo1r6XJ,False,True,Shower,78,1,track,single,Shower,2014,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,Hot 100
1102,1,193733,False,1oew3nFNY3vMacJAsvry0S,False,True,Me And My Broken Heart,79,5,track,album,Let The Road,2014,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,Hot 100
1103,1,269693,True,7DTlsMOQjGysXHpwwpHuPl,False,True,Lifestyle,68,1,track,single,Lifestyle,2014,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,Hot 100
1104,1,182960,False,1dgWTMoHwTUnQhOQ8SR5fV,False,True,American Kids,72,4,track,album,The Big Revival,2014,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,Hot 100
1109,1,240400,False,2QjOHCTQ1Jl3zawyYOpxh6,False,True,Sweater Weather,93,4,track,album,I Love You.,2013,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,Hot 100
1110,1,192160,False,3wx2kQWPn9p5UppQbNhPAk,False,True,Leave The Night On,65,2,track,album,Montevallo,2014,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,Hot 100
1111,1,244226,True,3fBbfrWZUuWWrMQXFISr7N,False,True,New Flame (feat. Usher & Rick Ross),69,4,track,album,X (Expanded Edition),2014,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,Hot 100
1112,1,246026,False,48td6xvpokdYwvbl3JIiXP,False,True,Love Never Felt So Good,70,17,track,album,XSCAPE,2014,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,Hot 100
1113,1,254466,False,1soxUgYIZb1qx1c7o1Lc7z,False,True,Drunk On A Plane,70,6,track,album,RISER,2014,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,Hot 100
1118,1,238800,True,1RGIjMFMgJxkZHMDXVYzOJ,False,True,Bartender (feat. Akon),74,7,track,album,Epiphany (Expanded Edition),2007,0.832,0.391,8,-8.504,1,0.0628,0.0564,0.0,0.224,0.436,104.961,Hot 100
1123,1,175203,True,4IWGnyOHDrVZEtPWfs4s7q,False,True,Do What I Want,67,1,track,album,The Perfect LUV Tape,2016,0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,Hot 100
1124,1,195166,False,36pTzqKi2B3O6XU99gvhm9,False,True,Can’t Remember to Forget You,0,2,track,album,I Need Your Love,2022,0.635,0.371,7,-13.976,0,0.0969,0.943,0.899,0.0531,0.0736,150.012,Hot 100
1125,1,188604,True,2CRXFBkRh0V7FZL5kuiqdO,False,True,Amnesia,75,1,track,single,Amnesia,2021,0.818,0.638,11,-6.926,0,0.225,0.00673,0.0,0.495,0.783,112.753,Hot 100
1126,1,202213,True,0SqUFLaRXwufRUsJ0t4dXB,False,True,No Mediocre (feat. Iggy Azalea),56,7,track,album,Paperwork (Deluxe Explicit),2014,0.781,0.495,1,-7.449,1,0.0432,0.0957,0.0,0.0778,0.195,95.466,Hot 100
1127,1,211960,False,2kWowW0k4oFymhkr7LmvzO,False,True,Come with Me Now,67,2,track,album,Lunatic,2014,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,Hot 100
1128,1,337640,True,6t2eIONH4Sax3R21QWiKNp,False,True,Believe Me,62,1,track,single,Believe Me,2014,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,Hot 100
1129,1,228144,False,2ixkIrn45mNfdLDLHuyfRt,False,True,23,74,1,track,single,23,2021,0.626,0.583,0,-7.346,0,0.0318,0.276,0.0,0.141,0.428,87.977,Hot 100
1130,1,191040,False,5dNGORzxFb5z3v7vSAFkTU,False,True,Beachin',62,2,track,album,Days of Gold,2013,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,Hot 100
