,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
144,1,177666,False,1tNJrcVe6gwLEiZCtprs1u,False,True,3 Nights,78,1,track,single,"Don't Forget About Me, Demos",2018,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,Alternative
149,1,202192,True,0Oqc0kKFsQ6MhFOLBNZIGX,False,True,Doin' Time,83,5,track,album,Norman Fucking Rockwell!,2019,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,Alternative
150,1,187973,False,4UyAtnwhaKv7EG1BdkBYRI,False,True,Ready To Let Go,61,6,track,album,Social Cues,2019,0.719,0.895,1,-3.263,1,0.0371,0.011,3.65e-05,0.0731,0.745,100.962,Alternative
151,1,194087,False,2Fxmhks0bxGSBdJ92vM42m,False,True,bad guy,84,2,track,album,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,Alternative
152,1,169666,False,22oEJW6r2rMb9z4IntfyEa,False,True,"Hey Look Ma, I Made It",70,3,track,album,Pray for the Wicked,2018,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,Alternative
153,1,142655,True,1qFWOGLf8rX2lOLrR9wicN,False,True,Alligator Skin Boots,62,8,track,album,Beachboy,2014,0.535,0.319,9,-15.397,1,0.0745,0.804,3.91e-06,0.227,0.457,142.883,Alternative
154,1,195312,False,4R9KztunyNTH13KtAqePLp,False,True,Missed Connection,55,2,track,album,Living Mirage,2019,0.669,0.789,0,-5.134,1,0.052,0.0117,4.72e-06,0.387,0.542,87.57,Alternative
159,1,230959,False,67YPjbcxUypwNOwYBZquq1,False,True,Superposition,63,1,track,album,Mirror Master,2018,0.593,0.697,7,-5.416,1,0.0399,0.00289,0.0257,0.14,0.428,170.0,Alternative
160,1,324466,False,23OXdR7YuUBVWh5hSnYJau,False,True,Chlorine,76,5,track,album,Trench,2018,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,Alternative
161,1,232960,False,2VcS3oKcOPkubN9LVzZ96l,False,True,Longshot,60,1,track,album,The Balance,2019,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,Alternative
162,1,228267,False,6oJ6le65B3SEqPwMRNXWjY,False,True,Higher Love,77,1,track,single,Higher Love,2019,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,Alternative
163,1,212783,False,17FK4etx1u2NK60cptINMS,False,True,100 Bad Days,67,3,track,album,Neotheater,2019,0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,Alternative
164,1,216668,False,6pooRNiLyYpxZeIA5kJ5EX,False,True,Good Things Fall Apart (with Jon Bellion),65,1,track,single,Good Things Fall Apart (with Jon Bellion),2019,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,Alternative
165,1,219053,False,1KuVdyg8d6NlRhbpHxg5UF,False,True,Social Cues,67,2,track,album,Social Cues,2019,0.668,0.913,9,-3.097,1,0.0348,0.0119,6.7e-06,0.111,0.933,132.039,Alternative
166,1,193143,False,4SSnFejRGlZikf02HLewEF,False,True,bury a friend,77,10,track,album,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,Alternative
167,1,217633,False,4VeCmOb1rAEZQfH7Rlms9C,False,True,Guiding Light,58,2,track,album,Delta,2018,0.551,0.685,7,-8.649,1,0.0421,0.0547,1.18e-05,0.0743,0.289,100.05,Alternative
168,1,173325,True,3HWzoMvoF3TQfYg4UPszDq,False,True,Truth Hurts,77,13,track,album,Cuz I Love You (Super Deluxe),2019,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,Alternative
173,1,202226,False,760jhRscwGbIIe1m1IIQpU,False,True,Surface Pressure,77,3,track,album,Encanto (Original Motion Picture Soundtrack),2021,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088,Alternative
174,1,175954,True,75lcPkAkUsKWHGBlGM476R,False,True,1400 / 999 Freestyle,78,13,track,album,A Love Letter To You 3,2018,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,Alternative
188,1,252925,True,6WmIyn2fx1PKQ0XDpYj4VR,False,True,Love It If We Made It,69,5,track,album,A Brief Inquiry Into Online Relationships,2018,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,Alternative
189,1,175238,True,4uUG5RXrOk84mYEfFvj3cK,False,True,I'm Good (Blue),98,1,track,single,I'm Good (Blue),2022,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,Alternative
190,1,260773,False,2RSHsoi04658QL5xgQVov3,False,True,Bad Liar,81,5,track,album,Origins (Deluxe),2018,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,Alternative
191,1,265096,False,4XzBJwWmmvBP1I8y4sY4g4,False,True,Beloved,52,4,track,album,Delta,2018,0.454,0.761,2,-7.57,1,0.0447,0.00509,0.0453,0.185,0.308,191.898,Alternative
192,1,368146,True,50mSnvsV4sqBnpaQsAihb4,False,True,Can’t Knock the Hustle,0,1,track,album,6 Years & Runnin’,2016,0.634,0.604,1,-12.258,1,0.239,0.00133,0.0,0.877,0.168,117.007,Alternative
193,1,216573,False,5OELUCYgOHKFAvCERnAvfS,False,True,More Than My Hometown,79,15,track,album,Dangerous: The Double Album,2021,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,Alternative
194,1,274520,False,4EuaDcxHmHKS6gZ5iuGba0,False,True,Joy Of My Life,71,6,track,album,Starting Over,2020,0.63,0.485,3,-8.955,1,0.0299,0.223,0.0535,0.103,0.398,149.23,Alternative
195,1,308733,False,39exKIvycQDgs4T6uXdyu0,False,True,Harmony Hall,61,2,track,album,Father of the Bride,2019,0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008,Alternative
196,1,227426,False,5kNe7PE09d6Kvw5pAsx23n,False,True,Die A Happy Man,73,4,track,album,Tangled Up,2015,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,Alternative
197,1,243773,False,2Lhdl74nwwVGOE2Gv35QuK,False,True,Cupid's Chokehold / Breakfast in America,77,10,track,album,The Papercut Chronicles,2005,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,Alternative
198,1,233976,False,2xrRl0h13K2kqBpJN6P98Y,False,True,Why Did You Run?,52,3,track,album,Pep Talks,2019,0.382,0.743,1,-5.093,1,0.0548,0.0682,0.0,0.0901,0.469,205.66,Alternative
199,1,145718,False,0QzZ5mAgQBjU6ZXSCsGpmK,False,True,Northern Lights,57,3,track,album,Motions,2021,0.557,0.355,8,-15.81,0,0.0451,0.206,0.872,0.049,0.535,75.937,Alternative
200,1,180952,False,3XF5xLJHOQQRbWya6hBp7d,False,True,you should see me in a crown,78,4,track,album,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,Alternative
201,1,187234,False,1pMrGc8rMC5qx0zMak8tkd,False,True,Talk Fast,59,5,track,album,Youngblood (Deluxe),2018,0.803,0.719,4,-3.354,1,0.0474,0.0318,2.88e-05,0.0742,0.608,145.983,Alternative
202,1,248323,False,6At8zwn6DPTH1cqpVgQBUx,False,True,It Doesn't Matter Why,40,2,track,album,Widow's Weeds,2019,0.55,0.891,9,-5.144,0,0.082,0.000301,0.213,0.37,0.537,169.968,Alternative
203,1,211920,False,1f4tvi37ABO60upCvtm5Cl,False,True,Worst Nites,53,4,track,single,Pick U Up,2019,0.741,0.752,2,-4.968,1,0.0386,0.00834,0.00165,0.0438,0.609,114.02,Alternative
204,1,151362,False,17C1AVZVh5jhJU4eAcovpl,False,True,Father of All...,55,1,track,album,Father of All...,2020,0.462,0.912,11,-4.07,0,0.226,0.000138,0.0,0.0357,0.722,163.937,Alternative
205,1,188734,False,4LU5CO0wa6WryKRadMqFZf,False,True,"maybe, i'm afraid",48,10,track,album,finding it hard to smile,2018,0.279,0.697,11,-8.355,1,0.0411,0.0645,0.0,0.431,0.244,70.554,Alternative
206,1,243146,False,4BdGO1CaObRD4La9l5Zanz,False,True,Sit Next to Me,72,3,track,album,Sacred Hearts Club,2017,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,Alternative
207,1,201240,False,6Qn5zhYkTa37e91HC1D7lb,False,True,Whatever It Takes,82,3,track,album,Evolve,2017,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,Alternative
208,1,246786,False,60eOMEt3WNVX1m1jmApmnX,False,True,Live in the Moment,61,3,track,album,Woodstock,2017,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,Alternative
209,1,261372,False,0iQ77tSa7ncj7zBPtVx6cU,False,True,One Foot,63,3,track,album,What If Nothing,2017,0.582,0.822,0,-4.861,1,0.0365,0.00749,2.09e-06,0.818,0.471,100.025,Alternative
210,1,212373,True,0TkJIyL69RAUIbNwGub6uR,False,True,Burn The House Down,70,14,track,album,The Click (Deluxe Edition),2018,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,Alternative
211,1,189186,False,76vMKwFtdDDCLcM6zXybjB,False,True,Say Amen (Saturday Night),66,2,track,album,Pray for the Wicked,2018,0.491,0.867,6,-2.313,0,0.103,0.167,0.0,0.458,0.602,167.965,Alternative
212,1,218763,False,5jiYx70OBzEI99jx1Gn3FN,False,True,Sober Up (feat. Rivers Cuomo),65,4,track,album,The Click,2017,0.648,0.62,5,-4.938,1,0.0276,0.284,0.0,0.0833,0.772,93.011,Alternative
213,1,295893,False,2374M0fQpWi3dLnB54qaLX,False,True,Africa,84,10,track,album,Toto IV,1982,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,Alternative
214,1,185520,False,3aauaXWRgwCMoykMbI0Jq1,False,True,I Feel Like I'm Drowning,78,3,track,album,A 20 Something Fuck,2018,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,Alternative
215,1,206106,False,57lCa95tmjJ8EYdNTex8Kk,False,True,Thought Contagion,59,7,track,album,Simulation Theory (Super Deluxe),2018,0.48,0.76,5,-3.663,1,0.0402,0.00107,2.37e-05,0.0809,0.378,139.985,Alternative
216,1,226587,False,0w4m3Xp4svlIoyL94Zjlyd,False,True,&Run,58,3,track,album,"Don't You Worry, Honey",2017,0.764,0.661,5,-8.276,1,0.0526,0.0203,0.000179,0.179,0.479,92.018,Alternative
217,1,235813,False,4CdfFYzaAJ0y0beKzmgJSn,False,True,No Roots,57,1,track,single,No Roots,2017,0.863,0.657,7,-7.295,1,0.105,0.264,0.00619,0.0713,0.829,115.958,Alternative
222,1,200000,True,1p0BcIePXAd65ouic9XrLT,False,True,Kamikaze,64,10,track,album,The Last Slimeto,2022,0.718,0.798,10,-5.433,0,0.352,0.157,0.0,0.135,0.786,168.079,Alternative
223,1,134733,False,45QyGXbqTWaFUrIKe2ugs3,False,True,D Is for Dangerous,55,3,track,album,Favourite Worst Nightmare (Standard Version),2007,0.551,0.928,1,-4.776,1,0.0365,1.05e-05,0.000108,0.145,0.736,145.057,Alternative
224,1,214160,False,7ADBL3WZ9Oyj7zgkg7ODT8,False,True,You Worry Me,63,10,track,album,Tearing At The Seams,2018,0.666,0.646,2,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,Alternative
225,1,156600,False,63SevszngYpZOwf63o61K4,False,True,Nevermind,75,1,track,single,Nevermind,2017,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,Alternative
226,1,201799,False,1etiUDkISHELzQGMY79ryt,False,True,Quarter Past Midnight,57,1,track,single,Quarter Past Midnight,2018,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,Alternative
227,1,222146,False,5NAiPIEzxAexFE3ucV18Q8,False,True,Run For Cover,62,5,track,album,Wonderful Wonderful,2017,0.466,0.951,5,-3.314,1,0.125,0.0016,0.00242,0.351,0.499,165.107,Alternative
232,1,214720,False,2RiBogNRfulkNf7fVbPOrJ,False,True,Saturday Sun,71,4,track,album,Nation of Two,2018,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,Alternative
237,1,202031,False,2o2RDduVgudcGSLrFaV1D0,False,True,Handyman,45,5,track,album,Here Come the Runts,2018,0.492,0.724,7,-6.79,1,0.0332,0.258,0.162,0.255,0.323,84.237,Alternative
238,1,238560,False,1E1uGhNdBe6Dddbgs2KqtZ,False,True,Jumpsuit,69,1,track,album,Trench,2018,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,Alternative
239,1,170453,False,60FJeNTK5edr72G2xtCWuP,False,True,She's Kerosene,59,3,track,album,Fight the Good Fight,2018,0.577,0.936,11,-2.924,0,0.078,0.043,1.74e-05,0.413,0.899,168.879,Alternative
240,1,185320,True,5BK0uqwY9DNfZ630STAEaq,False,True,gold rush,72,3,track,album,evermore,2020,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,Alternative
241,1,229746,True,6TaqooOXAEcijL6G1AWS2K,False,True,All My Friends (feat. Tinashe & Chance the Rapper),73,1,track,single,All My Friends (feat. Tinashe & Chance the Rapper),2015,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,Alternative
242,1,199840,False,2woGHWgrFfjXAgdUsitbqr,False,True,Happy Hour,60,2,track,album,If I Know Me,2018,0.616,0.835,7,-4.277,1,0.0354,0.162,0.0,0.0977,0.8,97.96,Alternative
243,1,208400,False,2zYzyRzz6pRmhPzyfMEC8s,False,True,Highway to Hell,85,1,track,album,Highway to Hell,1979,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,Alternative
248,1,178115,False,6spaGIZEfeDYlgAupMI34k,False,True,Body Talks,58,1,track,album,YOUNG&DANGEROUS,2018,0.37,0.855,8,-3.232,0,0.29,0.00354,0.0,0.372,0.65,185.791,Alternative
249,1,138239,True,2QhigeSn7hjfmfXB0AYsgM,False,True,I Will Celebrate for Stepping on Broken Glass and Slipping on Stomach Soaked Floors,60,3,track,single,I No Longer Fear the Razor Guarding My Heel,2015,0.755,0.776,9,-7.312,1,0.0767,0.0746,5.57e-06,0.283,0.639,131.957,Alternative
250,1,246266,False,0W7AbEauB7cP4pidLclApe,False,True,Hunger Strike,70,3,track,album,Temple Of The Dog,1990,0.373,0.567,7,-10.835,1,0.032,0.0236,3.47e-06,0.0916,0.298,137.789,Alternative
251,1,215140,False,3hLuHKzG1cmlRpq53ZVWd8,False,True,The Good Ones,74,7,track,album,Goldmine,2020,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,Alternative
252,1,161840,False,3oRW9ZGPRbLRMneQ5lwflt,False,True,Waiting On A Miracle,72,2,track,album,Encanto (Original Motion Picture Soundtrack),2021,0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,0.267,190.066,Alternative
253,1,195700,True,1ZyQGXH9dZ4AecevHhKUxi,False,True,World Gone Mad,55,1,track,single,World Gone Mad (From Bright: The Album),2017,0.505,0.68,6,-3.423,0,0.0336,0.283,0.0,0.175,0.362,139.843,Alternative
254,1,140803,False,2iHsdUnmKGIuc9oRE3DfgJ,False,True,House On Fire,74,1,track,single,House On Fire,2022,0.61,0.747,2,-4.543,1,0.109,0.0245,0.0,0.106,0.439,150.088,Alternative
255,1,198688,False,0Al3wN3keprGTSgG8NBwjr,False,True,I Hope You’re Happy Now,72,3,track,album,Carly Pearce,2020,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,Alternative
260,1,226786,False,1esX5rtwwssnsEQNQk0HGg,False,True,Something Human,54,6,track,album,Simulation Theory (Super Deluxe),2018,0.59,0.903,9,-4.841,1,0.0542,0.0536,0.00289,0.12,0.545,105.018,Alternative
261,1,194520,False,5F51taSDqgSZhhEEBZAsQT,False,True,Lash Out,36,2,track,single,No Roots EP,2018,0.744,0.77,9,-4.071,0,0.0531,0.0264,1.27e-05,0.133,0.901,128.005,Alternative
262,1,254722,False,6KNV6L3b7beomEUnzWgw0X,False,True,Ride or Die,58,5,track,album,Private Space,2021,0.607,0.629,2,-10.509,1,0.0406,0.375,0.0806,0.0844,0.688,101.974,Alternative
267,1,274093,False,2EWpa5XnAuSn0sIkSSIhYk,False,True,Wish I Knew You,67,2,track,album,Men Amongst Mountains,2015,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,Alternative
268,1,221520,False,5AihIu9yF3flkw1jFMyfwW,False,True,Human,73,1,track,album,Human The Double Album,2021,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,Alternative
273,1,297404,False,7p4vHnYXkxlzvfePJVpcTr,False,True,Feels Like Summer,72,2,track,single,Summer Pack,2018,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,Alternative
274,1,158040,False,3KkXRkHbMCARz0aVfEt68P,False,True,Sunflower - Spider-Man: Into the Spider-Verse,83,2,track,compilation,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,Alternative
275,1,224760,False,19YmvsVCetCBeVj6O2mljR,False,True,Still Breathing,62,7,track,album,Revolution Radio,2016,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,Alternative
276,1,161123,False,086myS9r57YsLbJpU0TgK9,False,True,Why'd You Only Call Me When You're High?,87,9,track,album,AM,2013,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,Alternative
277,1,222256,False,2ZYBwkmtYhgUj1A7teYAZ7,False,True,Suit And Jacket,60,1,track,album,Folk Hop N' Roll (Deluxe),2017,0.452,0.58,10,-8.613,1,0.0462,0.222,3.23e-05,0.101,0.111,164.162,Alternative
278,1,214360,False,12pdXFcruNcPUbZypKUDgz,False,True,Love Is Mystical,61,1,track,album,LA DIVINE,2017,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,Alternative
283,1,201413,False,2ToW7zhGCrVrLU4fiKj9U1,False,True,Cleopatra,73,3,track,album,Cleopatra,2016,0.536,0.775,8,-6.765,1,0.0394,0.228,0.000143,0.0947,0.485,151.393,Alternative
284,1,236413,False,1R0a2iXumgCiFb7HEZ7gUE,False,True,Don’t Blame Me,88,4,track,album,reputation,2017,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,Alternative
285,1,111777,True,10NW8k1ENTGQpYNsm7n5Ri,False,True,Fire Escape,58,13,track,album,To Hell With Hollywood,2020,0.651,0.94,7,-4.644,1,0.0333,0.0137,4.84e-05,0.407,0.875,119.962,Alternative
286,1,234813,False,7i9763l5SSfOnqZ35VOcfy,False,True,Heavydirtysoul,71,1,track,album,Blurryface,2015,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,Alternative
291,1,301800,False,2LbkpJUH052AvFcNIgjHTO,False,True,Mony Mony - Downtown Mix / 24-Bit Digitally Remastered 2001,58,2,track,album,Vital Idol,1985,0.742,0.743,10,-6.293,0,0.0508,0.00935,0.0,0.22,0.485,135.012,Alternative
292,1,162720,False,6EE19skJ32p58xihYj2Waa,False,True,She's Out Of Her Mind,61,3,track,album,California,2016,0.447,0.967,0,-2.706,1,0.0793,0.00448,0.0,0.487,0.606,179.991,Alternative
293,1,205173,False,7bEDDsy2LFC0KSqhZp5nPE,False,True,Sweet Disaster,59,3,track,album,This Album Does Not Exist,2016,0.515,0.821,0,-2.333,1,0.0309,0.00794,0.0,0.0787,0.425,86.995,Alternative
294,1,202735,False,6zSpb8dQRaw0M1dK8PBwQz,False,True,Cold Heart - PNAU Remix,89,1,track,single,Cold Heart (PNAU Remix),2021,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,Alternative
295,1,188706,True,4q604hQba5940BbOoaenmz,False,True,Blood In The Cut,61,3,track,album,Every Where Is Some Where,2017,0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,Alternative
296,1,155240,False,3e5eR2DBoHD2qR4HN3YmTv,False,True,Whole Wide World,60,12,track,album,Pink Strat,2009,0.729,0.447,5,-9.038,1,0.0387,0.598,0.000279,0.116,0.595,108.837,Alternative
297,1,347520,True,5hc71nKsUgtwQ3z52KEKQk,False,True,Somebody Else,73,10,track,album,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,Alternative
302,1,234080,False,5cm47Nc1MWBVIkRFaXxvHY,False,True,Reverend,56,2,track,album,WALLS,2016,0.448,0.815,0,-5.951,0,0.0361,0.0867,0.686,0.316,0.217,124.808,Alternative
303,1,232106,False,3dPQuX8Gs42Y7b454ybpMR,False,True,Seven Nation Army,84,1,track,album,Elephant,2003,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,Alternative
304,1,242613,True,0KBg8fop4DsefGLKkkuenn,False,True,One of Us,59,8,track,album,2000,2022,0.469,0.808,11,-5.323,0,0.451,0.0904,0.0,0.561,0.646,176.268,Alternative
305,1,274281,False,52LL3IFB8N3PaJmoZ8Xii1,False,True,The Way You Used To Do,63,2,track,album,Villains,2017,0.482,0.843,0,-5.909,1,0.288,0.0103,0.103,0.362,0.433,97.907,Alternative
306,1,263800,False,5m578MgxuEC956dulprCe8,False,True,Go Robot,62,7,track,album,The Getaway,2016,0.852,0.651,8,-6.254,1,0.0411,0.0432,0.0192,0.158,0.96,131.01,Alternative
307,1,157053,True,14ZX4MpuG9XW1MaZY5drY0,False,True,Middle Fingers Up,54,1,track,album,About That Life,2013,0.594,0.931,1,-4.612,1,0.0384,0.000476,0.102,0.307,0.473,114.986,Alternative
308,1,159082,True,1YDebgap5OFwXEBG18NJvy,False,True,Red Light Green Light,72,1,track,single,Red Light Green Light,2021,0.933,0.656,2,-5.85,1,0.322,0.129,0.0,0.161,0.934,119.987,Alternative
309,1,228720,False,12C6ufD5zOWsQGHQY7aXRM,False,True,The Violence,59,3,track,album,Wolves,2017,0.294,0.92,10,-2.471,0,0.0635,4.11e-05,0.000232,0.0804,0.582,184.007,Alternative
310,1,223146,True,5KrEN8aGZnvS2UU6molPFs,False,True,Ahead Of Myself,50,1,track,single,Ahead Of Myself,2017,0.587,0.542,5,-7.876,1,0.034,0.0014,0.0,0.0906,0.371,89.991,Alternative
311,1,182693,False,0w5Bdu51Ka25Pf3hojsKHh,False,True,Hard Times,75,1,track,album,After Laughter,2017,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,Alternative
312,1,187133,False,4djIFfof5TpbSGRZUpsTXq,False,True,Talk Too Much,72,3,track,album,How Will You Know If You Never Try,2017,0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966,Alternative
317,1,303013,False,7KsZHCfOitA5V9oQYVdltG,False,True,Everything Now,63,2,track,album,Everything Now,2017,0.548,0.865,0,-5.325,1,0.0302,0.00171,0.000449,0.457,0.61,116.046,Alternative
322,1,247160,False,6RUKPb4LETWmmr3iAEQktW,False,True,Something Just Like This,86,5,track,album,Memories...Do Not Open,2017,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,Alternative
323,1,226026,False,6APnYxfLzIg2cejA3v2ljy,False,True,Doing It for the Money,50,2,track,album,Sacred Hearts Club,2017,0.558,0.813,7,-4.669,0,0.0462,0.0036,0.00358,0.179,0.616,154.925,Alternative
324,1,226680,False,2nvC4i2aMo4CzRjRflysah,False,True,In My Place,75,2,track,album,A Rush of Blood to the Head,2002,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,Alternative
325,1,205040,True,7ycWLEP1GsNjVvcjawXz3z,False,True,Praise The Lord (Da Shine) (feat. Skepta),82,5,track,album,TESTING,2018,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,Alternative
326,1,160097,False,3d8y0t70g7hw2FOWl9Z4Fm,False,True,Ophelia,77,2,track,album,Cleopatra,2016,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,Alternative
327,1,214506,False,2Z8WuEywRWYTKe1NybPQEW,False,True,Ride,83,3,track,album,Blurryface,2015,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,Alternative
332,1,235613,False,44TuSOP6xIAEeJmZsN3nXO,False,True,Bored To Death,62,2,track,album,California,2016,0.502,0.966,0,-3.876,1,0.0946,0.00575,1.56e-06,0.117,0.638,159.948,Alternative
337,1,203653,False,7GJ572zvnU94VZVrj5XRtb,False,True,Spirits,73,1,track,album,Hope,2016,0.556,0.658,0,-6.075,1,0.0265,0.164,0.0,0.113,0.787,80.529,Alternative
338,1,263786,False,4BkbS6V1UGVRqDLXM6JaLs,False,True,Adventure of a Lifetime,0,20,track,compilation,Back to School!,2022,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,Alternative
339,1,284000,False,3nzXs8ynjIwQvmxjogvCYx,False,True,Rivers and Roads,70,5,track,album,The Head And The Heart,2011,0.501,0.178,0,-9.764,1,0.0343,0.697,5.33e-05,0.0761,0.18,131.141,Alternative
340,1,302000,False,2oaK4JLVnmRGIO9ytBE1bt,False,True,Dark Necessities,74,2,track,album,The Getaway,2016,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,Alternative
341,1,206493,False,1oxOiOjsi7plNOZEhoPLPj,False,True,Good Grief,65,1,track,album,Wild World (Complete Edition),2016,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041,Alternative
342,1,184640,False,5yrsBzgHkfu2idkl2ILQis,False,True,You Don't Mess Around with Jim,64,1,track,album,You Don't Mess Around With Jim,1972,0.705,0.581,11,-11.379,0,0.0455,0.607,1.52e-05,0.117,0.967,163.24,Alternative
343,1,181133,False,1uqU0nq6DCbJMktSlUvQV8,False,True,Trip Switch,56,8,track,album,Nothing But Thieves (Deluxe),2015,0.615,0.798,10,-4.163,0,0.0815,0.0188,0.0081,0.0995,0.753,88.465,Alternative
344,1,193546,False,7lGKEWMXVWWTt3X71Bv44I,False,True,Unsteady,74,4,track,album,VHS,2015,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,Alternative
345,1,244293,False,3f7OyfSoDbQC0LRDQiytPp,False,True,Mountain at My Gates,65,2,track,album,What Went Down,2015,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0819,0.246,0.617,104.05,Alternative
346,1,193253,False,4qRaZYiaOsSvWC7VgcxrI0,False,True,HandClap,66,2,track,album,Fitz and The Tantrums (Deluxe Edition),2017,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,Alternative
